year,agency_code,target_list,subgroup_list
2018,390362,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,390364,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2018,390368,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,390700,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2018,39A000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,39B000,"Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,WH7"
2018,400308,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,WH7"
2018,400312,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2018,400315,"Math Grade 11,Reading Grade 10",ALL
2018,400318,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2018,400321,EL Progress,ALL
2018,400332,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2018,410304,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,410307,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD"
2018,410310,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,WH7"
2018,410311,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,410313,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2018,410316,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD"
2018,410319,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS"
2018,410322,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7"
2018,410325,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2018,410326,,
2018,410328,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2018,410331,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,410334,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD"
2018,410337,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,410340,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2018,410341,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,410343,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,410346,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,410349,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2018,410355,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD"
2018,410358,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2018,410361,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,410364,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2018,410366,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2018,410367,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2018,410370,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,410373,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2018,410376,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7"
2018,410379,,
2018,410382,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,410385,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,410388,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,410390,4 Year Graduation Rate,ALL
2018,410391,"4 Year Graduation Rate,Math Grade 11,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,410394,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD,WH7"
2018,410395,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10",ALL
2018,410397,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2018,410398,,
2018,410399,Math Grade 11,ALL
2018,410400,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2018,410401,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10",ALL
2018,410402,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2018,410403,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,410406,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2018,410407,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10",ALL
2018,410408,Reading Grade 10,ALL
2018,410409,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2018,410412,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,HI7,SWD,WH7"
2018,410415,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2018,410418,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,410421,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2018,410423,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,410424,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,410427,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,410430,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2018,410436,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,410437,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,HI7,MU7,SWD,WH7"
2018,410439,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,410442,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,410448,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,HI7,MU7,SWD,WH7"
2018,410451,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,410454,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,410457,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2018,410458,,
2018,410460,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2018,410461,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,410462,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7"
2018,410463,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,HI7,MU7,SWD,WH7"
2018,410464,,
2018,410466,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,410469,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD"
2018,410472,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2018,410478,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7"
2018,410481,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,410483,Reading Grade 10,ALL
2018,410484,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD,WH7"
2018,410486,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,410487,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2018,410488,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,410489,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,WH7"
2018,410490,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,SWD,WH7"
2018,410491,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,410493,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,HI7,SWD,WH7"
2018,410496,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2018,410499,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2018,410502,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,EDS,SWD,WH7"
2018,410505,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,410508,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,AS7,BL7,EDS,HI7,SWD,WH7"
2018,410511,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,410514,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7"
2018,410517,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,410522,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,HI7,SWD,WH7"
2018,410523,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,410529,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,AS7,BL7,EDS,HI7,SWD,WH7"
2018,410530,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD"
2018,410532,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD"
2018,410533,,
2018,410535,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,410538,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2018,410541,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,410542,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,410544,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,ELS,HI7,SWD"
2018,410545,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS"
2018,410547,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD,WH7"
2018,410550,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,410553,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2018,410556,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2018,410559,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,HI7,SWD,WH7"
2018,410562,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,AS7,BL7,EDS,HI7,SWD,WH7"
2018,410565,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2018,410568,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,410569,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10",ALL
2018,410571,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,410574,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2018,410577,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2018,410578,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,410579,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10",ALL
2018,410580,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD"
2018,410583,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,410586,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,410589,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2018,410592,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD"
2018,410595,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2018,410598,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,41B000,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,WH7"
2018,41C000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,41D000,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,HI7,MU7,SWD,WH7"
2018,41F000,"EL Progress,Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,41G000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,41H000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,41J000,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,SWD,WH7"
2018,41K000,"Math Grade 11,Reading Grade 10",ALL
2018,41L000,,
2018,420304,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,420316,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,420324,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2018,420328,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,420336,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS"
2018,420340,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,420346,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS"
2018,420348,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,420358,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS"
2018,420376,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2018,421304,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,421306,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,421316,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD,WH7"
2018,421328,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,422310,"Math Grade 11,Reading Grade 10","ALL,BL7"
2018,422314,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,422315,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7"
2018,422318,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2018,42A000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,430304,,
2018,430308,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2018,430312,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,430316,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2018,430320,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,430328,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2018,430330,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2018,430332,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,430336,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2018,430340,,
2018,430341,,
2018,430344,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,430345,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS"
2018,430346,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2018,430347,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2018,430348,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,430349,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,430351,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,430352,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2018,430358,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,430368,EL Progress,ALL
2018,430369,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,430370,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,430371,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,430376,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,430378,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2018,430380,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2018,430384,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,WH7"
2018,430386,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2018,43C000,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2018,440314,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,440318,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,440320,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,440326,4 Year Graduation Rate,"ALL,WH7"
2018,440328,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,440332,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,440346,Reading Grade 10,"ALL,WH7"
2018,440348,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,440349,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,440350,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,440364,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,440368,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,440378,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,SWD,WH7"
2018,440390,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,440396,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,44A000,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,450301,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,MU7,SWD,WH7"
2018,450302,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,450306,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2018,450307,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2018,450308,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2018,450316,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,WH7"
2018,450322,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,450324,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,450328,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,MU7,SWD,WH7"
2018,450332,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,450333,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,450334,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,450335,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,450336,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2018,450339,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,450340,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,450341,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,SWD,WH7"
2018,450342,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,450343,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,450344,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2018,450346,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2018,450352,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,450354,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10",ALL
2018,45A000,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2018,45B000,,
2018,460308,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,460312,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,460318,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,460320,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS"
2018,460322,,
2018,460332,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2018,460340,,
2018,470310,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,470312,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,AM7,BL7,EDS,HI7,SWD,WH7"
2018,470316,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,470320,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,HI7,MU7,SWD,WH7"
2018,470328,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2018,470330,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AM7,EDS,HI7"
2018,470332,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,470336,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,470340,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,470342,,
2018,470346,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,470441,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,HI7,SWD,WH7"
2018,470442,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,HI7,MU7,SWD,WH7"
2018,470443,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS"
2018,480306,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,480316,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2018,480318,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,490307,,
2018,490308,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,490310,,
2018,490312,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,490316,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,490318,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,490319,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,490320,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2018,490324,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,490326,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2018,490327,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2018,490332,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2018,490335,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,SWD,WH7"
2018,490336,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2018,490337,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,490338,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,490344,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,WH7"
2018,490345,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2018,490346,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,WH7"
2018,490347,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2018,490348,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2018,490349,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,490350,,
2018,490352,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2018,490354,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,WH7"
2018,490355,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2018,490356,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,490360,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
