LEA Name,unit_code,School Name,SBE Region,SPG Grade,SPG Score,Reading SPG Grade,Reading  SPG Score,Math SPG Grade,Math SPG Score,EVAAS Growth Status,EVAAS Growth Score,Overall Achievement Score,Read Score,Math Score,Science Score,Math I Score,English II Score,Biology Score,The ACT Score,ACT WorkKeys Score,Math Course Rigor Score,Cohort Graduation Rate Standard Score
Wake County Schools,920370,Centennial Campus Middle,3,C,57.0,C,60.0,D,47.0,Met,72.3,53,54,44,78,64,,,,,,
Wake County Schools,920376,Combs Elementary,3,B,73.0,B,70.0,B,73.0,Exceeded,87.1,69,67,70,73,,,,,,,
Wake County Schools,920380,Conn Elementary,3,C,59.0,C,63.0,C,55.0,Met,70.8,56,58,52,59,,,,,,,
Wake County Schools,920384,Creech Road Elementary,3,D,47.0,D,45.0,D,51.0,Met,80.4,39,36,43,34,,,,,,,
Wake County Schools,920388,Daniels Middle,3,C,60.0,C,62.0,D,53.0,NotMet,59.1,60,60,51,76,78,,,,,,
Wake County Schools,920390,Davis Drive Elementary,3,A,93.0,A,89.0,A,93.0,Exceeded,93.8,93,90,93,100,,,,,,,
Wake County Schools,920391,Davis Drive Middle,3,A,90.0,A,86.0,A,88.0,Exceeded,94.3,89,86,87,100,100,,,,,,
Wake County Schools,920393,Dillard Drive Elementary,3,C,60.0,C,63.0,C,55.0,Met,80.1,55,57,53,59,,,,,,,
Wake County Schools,920394,Dillard Drive Middle,3,C,63.0,C,60.0,D,54.0,Met,80.4,58,55,49,80,93,,,,,,
Wake County Schools,920396,Douglas Elementary,3,C,64.0,C,67.0,C,68.0,Met,74.7,62,65,64,45,,,,,,,
Wake County Schools,920398,Durant Road Elementary,3,B,76.0,B,71.0,B,78.0,Exceeded,92.4,72,67,75,75,,,,,,,
Wake County Schools,920399,Durant Road Middle,3,C,62.0,C,65.0,D,51.0,NotMet,67.9,61,61,49,78,86,,,,,,
Wake County Schools,920400,Reedy Creek Middle,3,C,56.0,C,58.0,D,48.0,NotMet,57.8,56,58,45,75,80,,,,,,
Wake County Schools,920402,East Cary Middle,3,C,69.0,C,68.0,C,65.0,Met,70.8,69,68,63,83,94,,,,,,
Wake County Schools,920403,East Garner Elementary,3,C,57.0,D,54.0,D,54.0,Exceeded,89.1,49,47,46,66,,,,,,,
Wake County Schools,920404,East Garner Middle,3,D,48.0,D,51.0,D,41.0,NotMet,61.1,45,46,36,63,65,,,,,,
Wake County Schools,920408,East Millbrook Middle,3,D,49.0,D,45.0,F,38.0,NotMet,67.5,44,41,32,74,74,,,,,,
Wake County Schools,920410,East Wake Middle,3,D,47.0,D,53.0,F,39.0,NotMet,64.7,42,44,34,54,68,,,,,,
Wake County Schools,920412,William G Enloe High,3,B,72.0,,,,,Met,76.7,70,,,,59,76,61,75,76,71,81
Wake County Schools,920413,Forestville Road Elementary,3,C,62.0,C,55.0,C,67.0,Met,82.1,57,48,63,64,,,,,,,
Wake County Schools,920414,Farmington Woods Elementary,3,B,75.0,B,78.0,B,72.0,Met,81.9,74,76,71,75,,,,,,,
Wake County Schools,920415,Fox Road Elementary,3,D,49.0,D,46.0,D,51.0,NotMet,68.9,44,39,47,50,,,,,,,
Wake County Schools,920416,Fuller Elementary,3,B,72.0,C,68.0,B,74.0,Exceeded,93.3,67,63,69,71,,,,,,,
Wake County Schools,920417,Forest Pines Elementary,3,C,69.0,C,68.0,C,67.0,Met,74.1,67,65,66,76,,,,,,,
Wake County Schools,920420,Fuquay-Varina Elementary,3,B,74.0,B,71.0,B,74.0,Exceeded,86.3,71,67,72,81,,,,,,,
Wake County Schools,920424,Fuquay-Varina Middle,3,C,63.0,C,64.0,D,52.0,Met,83.3,58,58,48,73,93,,,,,,
Wake County Schools,920428,Fuquay-Varina High,3,B,74.0,,,,,Exceeded,90.0,70,,,,63,68,45,67,51,89,80
Wake County Schools,920436,Garner High,3,B,71.0,,,,,Exceeded,97.6,64,,,,45,59,57,54,88,92,84
Wake County Schools,920438,River Oaks Middle,3,,,,,,,,,,,,,,,,,,,
Wake County Schools,920439,Green Hope Elementary,3,A,88.0,A,86.0,A,91.0,Exceeded,94.4,87,85,89,85,,,,,,,
Wake County Schools,920440,Green Elementary,3,C,55.0,D,54.0,C,55.0,Met,72.3,51,47,52,58,,,,,,,
Wake County Schools,920441,Green Hope High,3,A,90.0,,,,,Exceeded,89.5,90,,,,82,90,84,91,88,100,100
Wake County Schools,920442,Hilburn Drive Academy,3,C,69.0,C,68.0,B,72.0,Exceeded,86.2,65,64,67,55,100,,,,,,
Wake County Schools,920443,Highcroft Elementary,3,A,91.0,A,90.0,A,91.0,Exceeded,88.6,91,91,92,91,,,,,,,
Wake County Schools,920444,Heritage Middle,3,B,80.0,B,79.0,B,74.0,Met,81.6,79,78,73,88,93,,,,,,
Wake County Schools,920445,Heritage High,3,B,77.0,,,,,Exceeded,92.9,74,,,,59,75,63,68,68,93,85
Wake County Schools,920446,Hodge Road Elementary,3,D,44.0,D,41.0,D,47.0,Met,82.4,34,30,38,38,,,,,,,
Wake County Schools,920447,Holly Springs Elementary,3,B,82.0,B,82.0,B,79.0,Exceeded,87.5,80,80,79,84,,,,,,,
Wake County Schools,920448,Hunter Elementary,3,C,66.0,C,66.0,C,65.0,Met,83.0,62,61,61,68,,,,,,,
Wake County Schools,920449,Holly Ridge Elementary,3,B,76.0,B,76.0,B,71.0,Met,84.8,73,73,71,81,,,,,,,
Wake County Schools,920450,Holly Ridge Middle,3,C,69.0,C,68.0,C,60.0,Met,74.5,68,66,60,83,100,,,,,,
Wake County Schools,920451,Harris Creek Elementary,3,C,69.0,B,70.0,C,68.0,Exceeded,86.8,65,65,64,69,,,,,,,
Wake County Schools,920452,Jeffreys Grove Elementary,3,C,69.0,B,70.0,C,66.0,Met,80.1,66,67,64,70,,,,,,,
Wake County Schools,920453,Jones Dairy Elementary,3,A,86.0,A,85.0,A,86.0,Met,82.6,86,85,89,84,,,,,,,
Wake County Schools,920454,Heritage Elementary,3,B,79.0,B,78.0,B,78.0,NotMet,67.7,82,81,81,85,,,,,,,
Wake County Schools,920455,Holly Springs High,3,B,83.0,,,,,Exceeded,93.1,81,,,,72,79,69,79,84,100,91
Wake County Schools,920456,Joyner Elementary,3,B,73.0,B,75.0,B,73.0,NotMet,66.1,75,74,76,77,,,,,,,
Wake County Schools,920457,Holly Grove Elementary,3,B,79.0,B,78.0,B,79.0,NotMet,67.6,81,79,82,85,,,,,,,
Wake County Schools,920458,Holly Grove Middle,3,C,66.0,C,66.0,C,57.0,NotMet,59.8,67,67,57,88,84,,,,,,
Wake County Schools,920460,Kingswood Elementary,3,C,66.0,C,64.0,C,66.0,Met,79.5,62,60,63,67,,,,,,,
Wake County Schools,920464,Knightdale Elementary,3,D,53.0,D,49.0,C,57.0,NotMet,64.7,50,44,54,56,,,,,,,
Wake County Schools,920466,Knightdale High,3,C,64.0,,,,,Exceeded,87.6,58,,,,46,47,42,42,71,90,81
Wake County Schools,920467,Laurel Park Elementary,3,B,82.0,B,81.0,B,81.0,Exceeded,85.6,81,81,81,86,,,,,,,
Wake County Schools,920468,Lacy Elementary,3,B,79.0,B,78.0,B,78.0,Met,84.6,78,76,78,83,,,,,,,
Wake County Schools,920469,Leesville Road Elementary,3,B,71.0,B,73.0,B,71.0,Met,71.3,71,71,71,70,,,,,,,
Wake County Schools,920470,Lead Mine Elementary,3,C,68.0,C,66.0,B,70.0,NotMet,67.2,68,65,69,78,,,,,,,
Wake County Schools,920471,Leesville Road Middle,3,B,71.0,B,73.0,C,63.0,Met,77.4,70,70,61,83,92,,,,,,
Wake County Schools,920472,Ligon Middle,3,B,73.0,B,74.0,C,62.0,Met,78.3,71,72,61,85,92,,,,,,
Wake County Schools,920473,Leesville Road High,3,A,85.0,,,,,Exceeded,100.0,81,,,,77,78,72,77,75,100,88
Wake County Schools,920474,Lake Myra Elementary,3,C,56.0,C,57.0,D,54.0,NotMet,62.0,55,54,53,59,,,,,,,
Wake County Schools,920476,Lincoln Heights Elementary,3,D,50.0,D,49.0,D,48.0,Met,81.8,42,41,40,50,,,,,,,
Wake County Schools,920480,Lockhart Elementary,3,C,59.0,C,58.0,C,56.0,Met,77.6,54,53,52,65,,,,,,,
Wake County Schools,920484,Lufkin Road Middle,3,B,84.0,B,77.0,B,81.0,Exceeded,93.4,81,78,78,90,100,,,,,,
Wake County Schools,920488,Lynn Road Elementary,3,D,52.0,D,51.0,D,50.0,NotMet,67.9,48,45,46,62,,,,,,,
Wake County Schools,920492,Martin Middle,3,B,73.0,C,69.0,C,68.0,Met,77.1,72,69,66,81,95,,,,,,
Wake County Schools,920494,Middle Creek Elementary,3,B,82.0,B,79.0,B,81.0,Exceeded,91.2,80,76,80,87,,,,,,,
Wake County Schools,920495,Middle Creek High,3,B,83.0,,,,,Exceeded,100.0,79,,,,71,77,76,67,89,95,87
Wake County Schools,920496,Millbrook Elementary,3,C,62.0,C,60.0,C,61.0,Exceeded,88.2,56,53,56,66,,,,,,,
Wake County Schools,920500,Millbrook High,3,B,81.0,,,,,Exceeded,100.0,76,,,,59,77,59,77,70,95,87
Wake County Schools,920501,Mills Park Elementary,3,A,86.0,A,87.0,B,83.0,Met,78.1,88,88,86,92,,,,,,,
Wake County Schools,920502,Mills Park Middle,3,B,80.0,B,78.0,B,73.0,Met,71.2,82,81,77,94,100,,,,,,
Wake County Schools,920504,Morrisville Elementary,3,A,89.0,A,87.0,A,90.0,Exceeded,85.3,90,89,91,90,,,,,,,
Wake County Schools,920506,Moore Square Museum Magnet Middle,3,D,53.0,D,52.0,D,44.0,Met,84.6,45,46,34,65,95,,,,,,
Wake County Schools,920508,Mount Vernon,3,,,,,,,,,,,,,,,,,,,
Wake County Schools,920512,North Garner Middle,3,C,55.0,C,57.0,D,45.0,Met,72.3,50,51,40,68,92,,,,,,
Wake County Schools,920514,North Forest Pines Drive Elementary,3,B,78.0,B,76.0,B,78.0,Exceeded,87.0,76,74,76,83,,,,,,,
Wake County Schools,920516,North Ridge Elementary,3,C,67.0,C,67.0,C,64.0,Met,81.3,63,62,62,72,,,,,,,
Wake County Schools,920520,Northwoods Elementary,3,B,70.0,C,67.0,B,72.0,Exceeded,86.3,67,64,67,73,,,,,,,
Wake County Schools,920522,Oak Grove Elementary,3,B,83.0,B,82.0,B,79.0,Met,83.7,83,82,81,91,,,,,,,
Wake County Schools,920523,Olive Chapel Elementary,3,A,85.0,A,86.0,B,82.0,Met,80.5,85,86,84,86,,,,,,,
Wake County Schools,920524,Olds Elementary,3,B,79.0,B,82.0,B,73.0,Exceeded,86.4,77,81,71,84,,,,,,,
Wake County Schools,920525,Partnership Elementary,3,C,62.0,C,68.0,C,55.0,Met,79.7,57,65,49,59,,,,,,,
Wake County Schools,920526,Panther Creek High,3,A,89.0,,,,,Exceeded,100.0,87,,,,78,82,82,87,89,100,95
Wake County Schools,920528,Phillips High,3,,,,,,,,,,,,,,,,,,,
Wake County Schools,920530,Penny Road Elementary,3,B,80.0,B,77.0,B,81.0,Exceeded,89.5,77,75,80,78,,,,,,,
Wake County Schools,920531,Pleasant Union Elementary,3,B,78.0,B,76.0,B,80.0,Met,80.0,77,75,80,76,,,,,,,
Wake County Schools,920532,Poe Elementary,3,C,60.0,C,60.0,C,58.0,Met,79.9,55,54,55,55,,,,,,,
Wake County Schools,920536,Powell Elementary,3,C,56.0,C,55.0,C,57.0,Met,83.3,49,50,49,50,,,,,,,
Wake County Schools,920540,Rand Road Elementary,3,C,68.0,C,66.0,B,71.0,Met,71.7,67,64,69,69,,,,,,,
Wake County Schools,920542,Reedy Creek Elementary,3,C,63.0,C,64.0,C,63.0,Met,74.4,60,59,61,58,,,,,,,
Wake County Schools,920543,Richland Creek ES,3,C,63.0,C,67.0,C,60.0,Met,81.8,58,63,55,57,,,,,,,
Wake County Schools,920544,Rolesville Elementary,3,B,75.0,C,69.0,B,77.0,Met,84.6,72,68,74,81,,,,,,,
Wake County Schools,920545,Rolesville Middle,3,C,63.0,C,67.0,C,55.0,Met,78.7,59,62,51,77,88,,,,,,
Wake County Schools,920546,Rolesville High,3,C,56.0,,,,,Met,76.2,50,,,,51,40,59,,,,
Wake County Schools,920548,Root Elementary,3,B,70.0,B,75.0,C,64.0,Met,71.4,70,73,65,74,,,,,,,
Wake County Schools,920550,Salem Elementary,3,B,76.0,B,75.0,B,75.0,Met,76.6,76,74,76,81,,,,,,,
Wake County Schools,920551,Salem Middle,3,B,81.0,B,76.0,B,77.0,Exceeded,89.4,79,77,74,91,100,,,,,,
Wake County Schools,920552,Sanderson High,3,B,76.0,,,,,Exceeded,100.0,71,,,,56,67,58,69,67,93,83
Wake County Schools,920554,Sanford Creek Elementary,3,C,62.0,C,62.0,C,69.0,NotMet,66.8,61,59,66,50,,,,,,,
Wake County Schools,920560,Smith Elementary,3,C,55.0,D,54.0,D,53.0,Met,82.6,48,47,46,60,,,,,,,
Wake County Schools,920562,Southeast Raleigh High,3,C,65.0,,,,,Exceeded,92.7,58,,,,41,57,36,43,67,84,80
Wake County Schools,920564,Stough Elementary,3,C,60.0,C,66.0,C,57.0,Met,78.9,55,61,53,43,,,,,,,
Wake County Schools,920568,Swift Creek Elementary,3,C,67.0,B,70.0,C,66.0,NotMet,57.5,70,70,69,72,,,,,,,
Wake County Schools,920569,Sycamore Creek Elementary,3,A,85.0,B,83.0,A,87.0,Met,80.8,86,84,88,88,,,,,,,
Wake County Schools,920570,Timber Drive Elementary,3,C,61.0,C,61.0,C,60.0,NotMet,62.1,60,58,59,71,,,,,,,
Wake County Schools,920571,Turner Creek Elementary,3,B,81.0,B,78.0,B,81.0,Met,84.0,80,77,81,86,,,,,,,
Wake County Schools,920572,Underwood Elementary,3,B,80.0,B,82.0,B,76.0,Met,78.5,80,82,78,80,,,,,,,
Wake County Schools,920576,Vance Elementary,3,C,67.0,C,61.0,B,72.0,Exceeded,87.3,63,58,67,62,,,,,,,
Wake County Schools,920580,Vandora Springs Elementary,3,C,62.0,C,64.0,C,59.0,Exceeded,86.0,56,58,52,60,,,,,,,
Wake County Schools,920582,Wake NCSU STEM ECHS,3,A,89.0,,,,,Exceeded,88.5,89,,,,88,91,90,88,,,
Wake County Schools,920583,Wake Early College of Health and Science,3,A,89.0,,,,,Exceeded,90.6,88,,,,76,91,79,100,,100,100
Wake County Schools,920584,Wake Forest Elementary,3,B,73.0,B,73.0,B,73.0,Met,78.2,72,72,72,75,,,,,,,
Wake County Schools,920585,Wake Young Men's Leadership Academy,3,C,67.0,B,75.0,D,53.0,NotMet,59.2,69,75,52,91,75,90,54,,,,
Wake County Schools,920586,Wake Young Women's Leadership Academy,3,B,78.0,B,80.0,C,67.0,Exceeded,90.0,75,79,63,93,68,93,69,,,,
Wake County Schools,920588,Wake Forest High School,3,B,80.0,,,,,Exceeded,100.0,76,,,,59,69,77,69,87,93,85
Wake County Schools,920592,Wake Forest Middle School,3,C,66.0,C,68.0,D,53.0,Exceeded,87.2,61,62,49,83,78,,,,,,
Wake County Schools,920593,Wakefield Elementary,3,C,60.0,C,63.0,C,61.0,Met,71.4,57,58,58,50,,,,,,,
Wake County Schools,920594,Wakefield Middle,3,C,69.0,B,73.0,C,56.0,Met,74.2,68,70,55,87,83,,,,,,
Wake County Schools,920595,Wakefield High,3,B,79.0,,,,,Exceeded,100.0,74,,,,63,69,69,64,68,92,88
Wake County Schools,920596,Washington Elementary,3,B,74.0,B,76.0,B,71.0,Exceeded,89.4,70,72,68,70,,,,,,,
Wake County Schools,920597,Wakelon Elementary,3,C,57.0,C,57.0,D,52.0,Met,76.7,52,52,47,65,,,,,,,
Wake County Schools,920598,Weatherstone Elementary,3,B,84.0,B,79.0,A,86.0,Exceeded,98.9,81,76,84,87,,,,,,,
Wake County Schools,920599,Walnut Creek ES,3,D,44.0,D,47.0,D,44.0,NotMet,63.6,40,39,39,43,,,,,,,
Wake County Schools,920600,Wendell Elementary,3,C,60.0,C,56.0,D,52.0,Exceeded,90.4,52,48,45,79,,,,,,,
Wake County Schools,920601,Wendell Middle,3,D,46.0,D,50.0,F,35.0,NotMet,56.4,43,43,31,74,56,,,,,,
Wake County Schools,920604,West Cary Middle,3,B,72.0,B,72.0,C,64.0,NotMet,67.2,73,72,65,90,90,,,,,,
Wake County Schools,920606,West Lake Elementary,3,B,76.0,B,75.0,B,76.0,Exceeded,90.1,72,72,72,73,,,,,,,
Wake County Schools,920607,West Lake Middle,3,B,73.0,B,72.0,C,67.0,Exceeded,85.0,71,70,63,82,100,,,,,,
Wake County Schools,920608,West Millbrook Middle,3,C,63.0,C,64.0,D,52.0,Met,71.2,61,62,49,78,93,,,,,,
Wake County Schools,920616,Wilburn Elementary,3,D,51.0,D,51.0,D,51.0,Met,80.5,43,43,44,42,,,,,,,
Wake County Schools,920618,Wildwood Forest Elementary,3,C,58.0,C,60.0,C,58.0,NotMet,56.9,58,57,58,59,,,,,,,
Wake County Schools,920620,Wiley Elementary,3,B,74.0,B,71.0,B,72.0,Exceeded,85.2,71,67,70,82,,,,,,,
Wake County Schools,920624,Willow Springs Elementary,3,B,83.0,B,77.0,B,83.0,Exceeded,92.7,80,76,81,90,,,,,,,
Wake County Schools,920626,Yates Mill Elementary,3,B,74.0,C,67.0,B,76.0,Met,83.1,72,64,75,85,,,,,,,
Wake County Schools,920628,York Elementary,3,C,65.0,C,65.0,C,62.0,Met,74.7,63,62,59,75,,,,,,,
Wake County Schools,920632,Zebulon Elementary,3,C,66.0,C,68.0,C,64.0,Exceeded,85.6,61,62,60,61,,,,,,,
Wake County Schools,920636,Zebulon Middle,3,D,54.0,C,60.0,D,43.0,NotMet,69.0,50,54,39,70,51,,,,,,
Wake County Schools,920700,East Wake School of Health Science,3,B,73.0,,,,,Exceeded,89.3,68,,,,46,71,49,53,74,100,89
Wake County Schools,920701,East Wake School of Integrated Technolog,3,C,60.0,,,,,Met,78.9,55,,,,37,58,31,56,52,93,81
Wake County Schools,920702,East Wake School of Arts Education and G,3,C,68.0,,,,,Exceeded,92.8,62,,,,33,59,53,38,58,92,86
Wake County Schools,920703,East Wake School of Engineering,3,D,54.0,,,,,NotMet,62.8,52,,,,30,42,30,35,78,95,76
Warren County Schools,930330,Mariam Boyd Elementary,3,D,45.0,D,44.0,D,43.0,Met,70.1,39,38,35,57,,,,,,,
Warren County Schools,930340,Northside Elementary,3,F,30.0,F,39.0,F,26.0,NotMet,59.2,23,29,17,21,,,,,,,
Warren County Schools,930344,South Warren Elementary,3,D,53.0,D,47.0,C,58.0,Met,84.9,45,41,50,43,,,,,,,
Warren County Schools,930348,Vaughan Elementary,3,C,56.0,C,59.0,D,53.0,Met,73.2,52,55,48,58,,,,,,,
Warren County Schools,930352,Warren County High,3,C,56.0,,,,,Met,84.5,49,,,,39,40,25,35,43,100,63
Warren County Schools,930354,Warren County Middle,3,F,38.0,D,41.0,F,27.0,NotMet,59.7,32,35,17,62,83,,,,,,
Warren County Schools,930360,Warren Early College High,3,C,65.0,,,,,Met,73.3,64,,,,44,52,49,68,,100,89
Warren County Schools,930700,Warren New Tech High,3,C,66.0,,,,,Met,73.2,65,,,,31,75,55,53,,100,88
Washington County Schools,940306,Creswell Elementary,1,D,48.0,D,51.0,D,44.0,NotMet,62.0,45,47,39,57,,,,,,,
Washington County Schools,940308,Creswell High,1,D,45.0,D,47.0,F,20.0,NotMet,56.1,42,40,10,63,25,50,26,36,64,100,83
Washington County Schools,940314,Pines Elementary,1,F,33.0,F,38.0,F,31.0,NotMet,52.1,28,33,26,24,,,,,,,
Washington County Schools,940316,Plymouth High,1,C,57.0,,,,,Met,80.2,51,,,,24,38,22,30,31,100,83
Washington County Schools,940328,Washington County Union,1,D,43.0,D,43.0,F,34.0,Exceeded,90.1,31,31,24,40,100,,,,,,
Watauga County Schools,950308,Bethel Elementary,7,D,54.0,C,60.0,D,45.0,Met,77.6,49,55,38,63,,,,,,,
Watauga County Schools,950312,Blowing Rock Elementary,7,B,84.0,A,85.0,B,78.0,Exceeded,90.7,83,84,77,90,100,,,,,,
Watauga County Schools,950316,Cove Creek Elementary,7,C,69.0,B,70.0,C,62.0,Met,79.6,66,66,60,80,100,,,,,,
Watauga County Schools,950320,Green Valley Elementary,7,C,62.0,C,63.0,C,55.0,Exceeded,90.9,55,57,46,66,100,,,,,,
Watauga County Schools,950322,Hardin Park Elementary,7,B,76.0,B,74.0,B,73.0,Exceeded,88.4,73,72,70,79,100,,,,,,
Watauga County Schools,950324,Mabel Elementary,7,C,68.0,C,66.0,C,67.0,Met,83.2,65,62,63,74,100,,,,,,
Watauga County Schools,950328,Parkway Elementary,7,B,75.0,B,77.0,C,68.0,Exceeded,91.0,71,74,64,79,100,,,,,,
Watauga County Schools,950332,Valle Crucis Elementary,7,B,73.0,B,75.0,C,66.0,Met,84.1,71,73,62,83,100,,,,,,
Watauga County Schools,950336,Watauga High,7,B,75.0,,,,,Met,70.3,77,,,,64,71,65,75,79,100,87
Wayne County Public Schools,960312,Brogden Middle,2,F,31.0,F,38.0,F,26.0,NotMet,54.7,26,29,18,28,71,,,,,,
Wayne County Public Schools,960314,Brogden Primary,2,F,39.0,D,40.0,F,37.0,Met,80.4,29,29,29,,,,,,,,
Wayne County Public Schools,960316,Carver Elementary,2,D,41.0,D,44.0,F,39.0,NotMet,66.5,35,37,33,,,,,,,,
Wayne County Public Schools,960318,Carver Heights Elementary,2,F,38.0,D,41.0,F,35.0,Met,81.3,27,31,23,,,,,,,,
Wayne County Public Schools,960324,Charles B Aycock High,2,B,71.0,,,,,Met,80.2,69,,,,54,63,59,51,94,100,83
Wayne County Public Schools,960326,Dillard Middle,2,F,21.0,F,29.0,F,18.0,NotMet,50.0,14,19,8,12,54,,,,,,
Wayne County Public Schools,960329,Eastern Wayne Elementary,2,D,40.0,D,49.0,D,42.0,NotMet,59.6,36,43,33,24,,,,,,,
Wayne County Public Schools,960330,Eastern Wayne High,2,C,60.0,,,,,NotMet,58.0,60,,,,42,55,35,44,82,95,86
Wayne County Public Schools,960331,Eastern Wayne Middle,2,D,52.0,D,53.0,D,42.0,Exceeded,91.9,43,45,29,65,90,,,,,,
Wayne County Public Schools,960332,Edgewood Cmty Developmental,2,,,,,,,,,,,,,,,,,,,
Wayne County Public Schools,960334,Fremont STARS Elementary,2,D,53.0,C,55.0,D,47.0,Met,83.6,45,47,40,56,,,,,,,
Wayne County Public Schools,960335,Goldsboro High,2,D,46.0,,,,,NotMet,58.5,43,,,,14,31,19,21,61,100,70
Wayne County Public Schools,960336,Grantham,2,C,62.0,C,58.0,C,55.0,Exceeded,90.6,54,52,48,76,92,,,,,,
Wayne County Public Schools,960340,Greenwood Middle,2,C,56.0,C,56.0,D,53.0,Met,83.4,49,49,45,53,100,,,,,,
Wayne County Public Schools,960344,Meadow Lane Elementary,2,C,60.0,C,60.0,C,61.0,Met,77.4,56,56,56,,,,,,,,
Wayne County Public Schools,960348,Mount Olive Middle,2,D,53.0,D,54.0,D,44.0,Exceeded,93.4,43,45,31,54,89,,,,,,
Wayne County Public Schools,960360,Norwayne Middle,2,C,68.0,B,70.0,C,61.0,Exceeded,99.0,60,62,52,69,100,,,,,,
Wayne County Public Schools,960370,Rosewood Elementary,2,C,65.0,C,67.0,C,58.0,Met,79.4,62,62,55,81,,,,,,,
Wayne County Public Schools,960372,Rosewood High,2,C,62.0,,,,,NotMet,64.1,62,,,,44,57,43,48,92,100,86
Wayne County Public Schools,960374,Rosewood Middle,2,C,62.0,C,59.0,C,60.0,Met,81.5,57,56,53,61,100,,,,,,
Wayne County Public Schools,960376,School Street Elementary,2,F,38.0,F,39.0,F,37.0,Exceeded,85.1,27,29,25,,,,,,,,
Wayne County Public Schools,960380,Southern Wayne High,2,D,51.0,,,,,NotMet,50.4,52,,,,35,43,26,34,75,100,76
Wayne County Public Schools,960382,Spring Creek Elementary,2,C,57.0,D,53.0,C,58.0,Exceeded,86.8,50,47,50,56,,,,,,,
Wayne County Public Schools,960386,Spring Creek High,2,C,56.0,D,52.0,F,37.0,Met,77.1,50,44,28,56,37,49,61,49,94,100,81
Wayne County Public Schools,960388,Tommy's Road Elementary,2,D,53.0,C,59.0,D,45.0,Met,76.4,47,53,37,55,,,,,,,
Wayne County Public Schools,960390,North Drive Elementary,2,D,43.0,D,46.0,D,40.0,Met,83.2,33,36,31,,,,,,,,
Wayne County Public Schools,960450,Northeast Elementary,2,C,57.0,C,62.0,C,55.0,NotMet,56.9,57,60,54,60,,,,,,,
Wayne County Public Schools,960454,Northwest Elementary,2,C,58.0,C,59.0,C,58.0,NotMet,67.5,55,57,52,58,,,,,,,
Wayne County Public Schools,960488,Wayne Middle / High Academy,2,,,,,,,,,,,,,,,,,,,
Wayne County Public Schools,960490,Wayne Early / Middle College High,2,A,92.0,,,,,Met,83.5,94,,,,88,100,89,92,,100,100
Wayne County Public Schools,960700,Wayne School of Engineering,2,A,86.0,A,89.0,B,80.0,Exceeded,92.4,84,89,77,,65,83,83,64,100,100,100
Wilkes County Schools,970308,Boomer-Ferguson Elementary,7,C,66.0,C,65.0,C,57.0,Exceeded,90.0,60,61,49,82,,,,,,,
Wilkes County Schools,970310,C B Eller Elementary,7,C,61.0,C,59.0,C,60.0,Exceeded,88.4,55,52,53,65,,,,,,,
Wilkes County Schools,970312,C C Wright Elementary,7,D,50.0,D,52.0,D,47.0,NotMet,59.3,48,47,44,59,,,,,,,
Wilkes County Schools,970315,Central Wilkes Middle,7,D,47.0,D,52.0,D,40.0,NotMet,55.4,45,50,34,58,90,,,,,,
Wilkes County Schools,970320,East Wilkes High,7,C,63.0,,,,,NotMet,56.7,64,,,,58,48,41,58,62,100,87
Wilkes County Schools,970322,East Wilkes Middle,7,C,63.0,C,66.0,D,54.0,Exceeded,85.8,58,61,47,77,94,,,,,,
Wilkes County Schools,970337,Millers Creek Elementary,7,C,63.0,C,58.0,C,64.0,Met,84.9,57,52,59,66,,,,,,,
Wilkes County Schools,970340,Moravian Falls Elementary,7,C,67.0,C,65.0,C,67.0,Exceeded,92.1,61,60,61,63,,,,,,,
Wilkes County Schools,970344,Mount Pleasant Elementary,7,C,63.0,C,64.0,C,58.0,Exceeded,85.4,57,58,52,67,,,,,,,
Wilkes County Schools,970348,Mountain View Elementary,7,C,65.0,C,58.0,C,67.0,Exceeded,91.0,59,52,60,77,,,,,,,
Wilkes County Schools,970352,Mulberry Elementary,7,C,64.0,C,58.0,C,65.0,Exceeded,88.4,57,51,60,69,,,,,,,
Wilkes County Schools,970356,North Wilkes High,7,C,64.0,,,,,NotMet,52.0,67,,,,49,51,17,54,74,93,91
Wilkes County Schools,970358,North Wilkes Middle,7,D,52.0,D,53.0,D,40.0,NotMet,59.5,50,50,36,79,100,,,,,,
Wilkes County Schools,970360,North Wilkesboro Elementary,7,D,46.0,D,52.0,D,43.0,NotMet,62.3,43,45,39,45,,,,,,,
Wilkes County Schools,970368,Roaring River Elementary,7,D,54.0,D,54.0,D,49.0,Exceeded,89.8,45,47,39,58,,,,,,,
Wilkes County Schools,970370,Ronda-Clingman Elementary,7,C,65.0,C,62.0,C,62.0,Exceeded,89.9,59,57,55,78,,,,,,,
Wilkes County Schools,970376,Traphill Elementary,7,D,51.0,D,51.0,D,52.0,Met,70.5,47,45,47,49,,,,,,,
Wilkes County Schools,970388,West Wilkes High,7,B,72.0,,,,,Met,80.1,70,,,,62,57,59,62,52,100,93
Wilkes County Schools,970389,West Wilkes Middle,7,C,65.0,C,64.0,C,59.0,Exceeded,91.1,59,59,51,75,100,,,,,,
Wilkes County Schools,970390,Wilkes Central High,7,C,63.0,,,,,NotMet,58.0,64,,,,53,51,44,58,73,88,88
Wilkes County Schools,970392,Wilkesboro Elementary,7,B,73.0,B,70.0,B,72.0,Exceeded,91.6,69,66,67,81,,,,,,,
