vphone_ad,year,unit_code,street_ad,scity_ad,state_ad,szip_ad,type_cd,closed_ind,new_ind,super_nm,category_cd,url_ad,grade_range_cd,calendar_type_txt,sna_pgm_type_cd,cover_letter_ad,school_type_txt,calendar_only_txt,title1_type_cd,clp_ind,focus_clp_ind,summer_program_ind,asm_no_spg_ind,no_data_spg_ind,Lea_Name,School_Name,State_Name,esea_status,student_num,lea_avg_student_num,st_avg_student_num,Grad_project_status,stem,url
(980)344-1010,2016,600369,5910 Dixie River Rd,Charlotte,NC,28278.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/berewickES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Berewick Elementary,State Of North Carolina,,635.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5515,2016,600374,2801 Lucena Ave,Charlotte,NC,28206.0,P,0.0,0.0,,I,http://schools.cms.k12.nc.us/druidhillsES,PK-8,"Regular School, Year-Round Calendar",Y,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Year-Round Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Druid Hills Academy,State Of North Carolina,P,590.0,759.0,475.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6430,2016,600377,6800 Monroe Rd,Charlotte,NC,28212.0,P,0.0,0.0,,H,http://schools.cms.k12.nc.us/eastmecklenburgHS,9-12,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,East Mecklenburg High,State Of North Carolina,,1808.0,1493.0,860.0,Y,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5505,2016,600379,500 Cherokee Rd,Charlotte,NC,28207.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/eastoverES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Eastover Elementary,State Of North Carolina,,414.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6410,2016,600381,1501 Norland Rd,Charlotte,NC,28205.0,P,0.0,0.0,,M,http://schools.cms.k12.nc.us/eastwayMS,6-8,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Eastway Middle,State Of North Carolina,,912.0,1026.0,634.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5700,2016,600382,121 Elizabeth Ln,Matthews,NC,28105.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/elizabethlaneES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Elizabeth Lane Elem,State Of North Carolina,,1014.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-1440,2016,600383,11425 Ardrey Kell Rd,Charlotte,NC,28277.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/elonparkES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Elon Park Elementary,State Of North Carolina,,1121.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5475,2016,600384,1601 Park Dr,Charlotte,NC,28204.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/elizabethES,K-5,"Magnet School, Traditional Calendar",M,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Magnet School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Elizabeth Traditional Elem,State Of North Carolina,,535.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5436,2016,600385,6815 Endhaven Ln,Charlotte,NC,28277.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/endhavenES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Endhaven Elementary,State Of North Carolina,,733.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6011,2016,600386,1411 Hawthorne Ln,Charlotte,NC,28205.0,P,0.0,0.0,,T,http://schools.cms.k12.nc.us/hawthorneAE,6-12,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Charlotte-Mecklenburg Schools,Hawthorne High,State Of North Carolina,P,133.0,621.0,268.0,Y,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-0749,2016,600392,11830 Tom Short Rd,Charlotte,NC,28277.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/poloridgeES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Polo Ridge Elementary,State Of North Carolina,,1068.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5750,2016,600394,13345 Beatties Ford Rd,Huntersville,NC,28078.0,P,0.0,0.0,,M,http://schools.cms.k12.nc.us/francisbradleyMS,6-8,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Francis Bradley Middle,State Of North Carolina,,1074.0,1026.0,634.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6450,2016,600397,1100 Eastway Dr,Charlotte,NC,28205.0,P,0.0,0.0,,H,http://schools.cms.k12.nc.us/garingerHS/Pages/Default.aspx,9-12,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,Y,Y,,,,Charlotte-Mecklenburg Schools,Garinger High,State Of North Carolina,,1781.0,1493.0,860.0,Y,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5060,2016,600398,8301 Monroe Rd,Charlotte,NC,28212.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/greenwayparkES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Greenway Park Elementary,State Of North Carolina,,568.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5810,2016,600399,1800 Runnymede Ln,Charlotte,NC,28211.0,P,0.0,0.0,,M,http://schools.cms.k12.nc.us/alexandergrahamMS,6-8,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Alexander Graham Middle,State Of North Carolina,,1407.0,1026.0,634.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6007,2016,600405,2001 Alleghany St,Charlotte,NC,28208.0,P,0.0,0.0,,H,http://schools.cms.k12.nc.us/hardinguniversityHS,9-12,"Magnet School, Traditional Calendar",M,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Magnet School,Traditional Calendar,Y,Y,,,,,Charlotte-Mecklenburg Schools,Harding University High,State Of North Carolina,,1534.0,1493.0,860.0,Y,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5927,2016,600406,9201 Bryant Farms Rd,Charlotte,NC,28277.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/hawkridgeES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Hawk Ridge Elementary,State Of North Carolina,,927.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-9919,2016,600408,4835 Shamrock Dr,Charlotte,NC,28215.0,P,0.0,0.0,,E,,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Lawrence Orr Elementary,State Of North Carolina,,685.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-9915,2016,600409,2945 Johnston-Oehler Rd,Charlotte,NC,28269.0,P,0.0,0.0,,E,,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Parkside Elementary,State Of North Carolina,,434.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6464,2016,600410,6709 Pence Rd,Charlotte,NC,28215.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/hickorygroveES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Hickory Grove Elementary,State Of North Carolina,,628.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-1065,2016,600411,7242 Highland Creek Pkwy,Charlotte,NC,28269.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/highlandcreekES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Highland Creek Elementary,State Of North Carolina,,696.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6810,2016,600412,5100 Snow White Ln,Charlotte,NC,28213.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/hiddenvalleyES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Hidden Valley Elementary,State Of North Carolina,,976.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5525,2016,600413,3201 Clemson Ave,Charlotte,NC,28205.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/highlandmillES,PK-6,"Magnet School, Traditional Calendar",M,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Magnet School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Highland Mill Montessori,State Of North Carolina,,223.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5511,2016,600414,125 W Craighead Rd,Charlotte,NC,28206.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/highlandrenaissanceES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Highland Renaissance Academy,State Of North Carolina,,508.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5988,2016,600415,11530 Beatties Ford Rd,Huntersville,NC,28078.0,P,0.0,0.0,,H,http://schools.cms.k12.nc.us/hopewellHS,9-12,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Hopewell High,State Of North Carolina,,1640.0,1493.0,860.0,Y,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6110,2016,600416,6700 Beatties Ford Rd,Charlotte,NC,28216.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/hornetsnestES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Hornets Nest Elementary,State Of North Carolina,F,659.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-0370,2016,600418,4911 Hucks Rd,Charlotte,NC,28269.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/croftES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Croft Community Elementary,State Of North Carolina,,624.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-3835,2016,600420,200 Gilead Rd,Huntersville,NC,28078.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/huntersvilleES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Huntersville Elementary,State Of North Carolina,,760.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-3625,2016,600422,2520 Huntingtowne Farms Ln,Charlotte,NC,28210.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/huntingtownefarmsES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Huntingtowne Farms Elementary,State Of North Carolina,F,741.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6411,2016,600424,7101 Idlewild Rd,Charlotte,NC,28212.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/idlewildES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Idlewild Elementary,State Of North Carolina,,960.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6900,2016,600426,1967 Patriot Dr,Charlotte,NC,28227.0,P,0.0,0.0,,H,http://schools.cms.k12.nc.us/independenceHS,9-12,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,Y,Y,,,,Charlotte-Mecklenburg Schools,Independence High,State Of North Carolina,,2401.0,1493.0,860.0,Y,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5382,2016,600428,7800 IBM Dr,Charlotte,NC,28262.0,P,0.0,0.0,,M,http://schools.cms.k12.nc.us/jamesmartinMS,6-8,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,James Martin Middle,State Of North Carolina,,1061.0,1026.0,634.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5775,2016,600429,7810 Neal Rd,Charlotte,NC,28262.0,P,0.0,0.0,,I,http://schools.cms.k12.nc.us/johnmmoreheadES,K-8,"Magnet School, Traditional Calendar",M,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Magnet School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Morehead STEM Academy,State Of North Carolina,,1077.0,759.0,475.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6944,2016,600431,5925 Ballantyne Commons Pkwy,Charlotte,NC,28277.0,P,0.0,0.0,,M,http://schools.cms.k12.nc.us/jaymrobinsonMS,6-8,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Jay M Robinson Middle,State Of North Carolina,,1096.0,1026.0,634.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5671,2016,600432,8330 Grier Rd,Charlotte,NC,28215.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/josephwgrierES/,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Joseph W Grier Academy,State Of North Carolina,,799.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-1071,2016,600433,9611 Westmoreland Rd,Cornelius,NC,28031.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/jvwashamES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,J.V. Washam Elementary,State Of North Carolina,,1000.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5540,2016,600434,4000 Gallant Ln,Charlotte,NC,28273.0,P,0.0,0.0,,M,http://schools.cms.k12.nc.us/kennedyMS,6-8,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Kennedy Middle,State Of North Carolina,,768.0,1026.0,634.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-9442,2016,600435,9213 Beatties Ford Rd,Huntersville,NC,28078.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/trilliumspringsmontessoriES/Pages/Default.aspx,PK-4,"Magnet School, Traditional Calendar",M,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Magnet School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Trillium Springs Montessori,State Of North Carolina,,113.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-3680,2016,600436,13620 Erwin Rd,Charlotte,NC,28273.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/lakewylieES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Lake Wylie Elementary,State Of North Carolina,,653.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-0413,2016,600437,15425 Scholastic Dr,Charlotte,NC,28277.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/ballantyneES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Ballantyne Elementary,State Of North Carolina,,884.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6733,2016,600438,6400 Prett Ct,Charlotte,NC,28270.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/lansdowneES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Lansdowne Elementary,State Of North Carolina,,602.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
