year,agency_code,expenditure_category,state_funds,federal_funds,local_funds,total_funds,state_ppe,federal_ppe,local_ppe,total_ppe,ADM
2019,330308,CENTRAL EXPENSE,310651.2,87570.72,372600.0,770821,479.4,135.14,575.0,1189.54,648
2019,330308,TOTAL,4363960.0,1256858.0,857483.0,6478301,6734.51,1939.6,1323.28,9997.39,648
2019,330312,SALARIES,1409892.0,270844.75,33376.75,1714112,5126.88,984.89,121.37,6233.14,275
2019,330312,EMPLOYEE BENEFITS,494741.5,107049.25,7260.0,609050,1799.06,389.27,26.4,2214.73,275
2019,330312,PURCHASED SERVICES,88852.5,32711.25,85277.5,206840,323.1,118.95,310.1,752.15,275
2019,330312,SUPPLIES & MATERIALS,69657.5,248638.5,60442.25,378737,253.3,904.14,219.79,1377.23,275
2019,330312,INSTRUCTIONAL EQUIP.,13263.25,2068.0,239.25,15570,48.23,7.52,0.87,56.62,275
2019,330312,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,275
2019,330312,CENTRAL EXPENSE,131835.0,37163.5,158125.0,327123,479.4,135.14,575.0,1189.54,275
2019,330312,TOTAL,2208240.0,698473.0,344719.0,3251432,8029.97,2539.91,1253.53,11823.41,275
2019,330326,SALARIES,765271.62,33781.84,52361.49,851413,4228.02,186.64,289.29,4703.95,181
2019,330326,EMPLOYEE BENEFITS,280741.86,10834.66,8642.75,300217,1551.06,59.86,47.75,1658.67,181
2019,330326,PURCHASED SERVICES,133353.56,8653.61,17893.66,159899,736.76,47.81,98.86,883.43,181
2019,330326,SUPPLIES & MATERIALS,89423.05,10329.67,40893.33,140645,494.05,57.07,225.93,777.05,181
2019,330326,INSTRUCTIONAL EQUIP.,8729.63,43.44,104.98,8876,48.23,0.24,0.58,49.05,181
2019,330326,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,181
2019,330326,CENTRAL EXPENSE,86771.4,24460.34,104075.0,215306,479.4,135.14,575.0,1189.54,181
2019,330326,TOTAL,1364288.0,88100.0,223968.0,1676356,7537.52,486.76,1237.41,9261.69,181
2019,330328,SALARIES,1775795.84,196855.68,95656.96,2068306,7927.66,878.82,427.04,9233.52,224
2019,330328,EMPLOYEE BENEFITS,626006.08,51000.32,39096.96,716102,2794.67,227.68,174.54,3196.89,224
2019,330328,PURCHASED SERVICES,97657.28,26467.84,137560.64,261684,435.97,118.16,614.11,1168.24,224
2019,330328,SUPPLIES & MATERIALS,54017.6,184885.12,59552.64,298454,241.15,825.38,265.86,1332.39,224
2019,330328,INSTRUCTIONAL EQUIP.,10803.52,8937.6,490.56,20230,48.23,39.9,2.19,90.32,224
2019,330328,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,224
2019,330328,CENTRAL EXPENSE,107385.6,30271.36,128800.0,266456,479.4,135.14,575.0,1189.54,224
2019,330328,TOTAL,2671663.0,498415.0,461154.0,3631232,11927.08,2225.08,2058.74,16210.9,224
2019,330332,SALARIES,783214.08,140099.52,35609.64,958922,5933.44,1061.36,269.77,7264.57,132
2019,330332,EMPLOYEE BENEFITS,268779.72,57199.56,6197.4,332175,2036.21,433.33,46.95,2516.49,132
2019,330332,PURCHASED SERVICES,52690.44,24022.68,73828.92,150540,399.17,181.99,559.31,1140.47,132
2019,330332,SUPPLIES & MATERIALS,27680.4,114301.44,50802.84,192783,209.7,865.92,384.87,1460.49,132
2019,330332,INSTRUCTIONAL EQUIP.,6366.36,1354.32,130.68,7850,48.23,10.26,0.99,59.48,132
2019,330332,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,132
2019,330332,CENTRAL EXPENSE,63280.8,17838.48,75900.0,157018,479.4,135.14,575.0,1189.54,132
2019,330332,TOTAL,1202009.0,354813.0,242466.0,1799288,9106.15,2688.0,1836.89,13631.04,132
2019,330334,SALARIES,1229053.05,221504.2,19099.4,1469656,6643.53,1197.32,103.24,7944.09,185
2019,330334,EMPLOYEE BENEFITS,433440.2,73489.4,5440.85,512369,2342.92,397.24,29.41,2769.57,185
2019,330334,PURCHASED SERVICES,94350.0,24967.6,61743.75,181060,510.0,134.96,333.75,978.71,185
2019,330334,SUPPLIES & MATERIALS,34900.25,130970.75,32241.8,198111,188.65,707.95,174.28,1070.88,185
2019,330334,INSTRUCTIONAL EQUIP.,8922.55,1703.85,173.9,10798,48.23,9.21,0.94,58.38,185
2019,330334,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,185
2019,330334,CENTRAL EXPENSE,88689.0,25000.9,106375.0,220064,479.4,135.14,575.0,1189.54,185
2019,330334,TOTAL,1889354.0,477633.0,225071.0,2592058,10212.73,2581.82,1216.62,14011.17,185
2019,330340,SALARIES,1621401.21,173680.98,66911.79,1861992,4466.67,478.46,184.33,5129.46,363
2019,330340,EMPLOYEE BENEFITS,594038.61,74157.27,16084.53,684279,1636.47,204.29,44.31,1885.07,363
2019,330340,PURCHASED SERVICES,98235.06,17743.44,116196.3,232174,270.62,48.88,320.1,639.6,363
2019,330340,SUPPLIES & MATERIALS,46939.53,115267.02,98147.94,260353,129.31,317.54,270.38,717.23,363
2019,330340,INSTRUCTIONAL EQUIP.,17507.49,3103.65,333.96,20943,48.23,8.55,0.92,57.7,363
2019,330340,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,363
2019,330340,CENTRAL EXPENSE,174022.2,49055.82,208725.0,431802,479.4,135.14,575.0,1189.54,363
2019,330340,TOTAL,2552142.0,433005.0,506396.0,3491543,7030.7,1192.86,1395.04,9618.6,363
2019,330344,SALARIES,1560468.44,233229.16,72018.88,1865715,5344.07,798.73,246.64,6389.44,292
2019,330344,EMPLOYEE BENEFITS,551284.32,93659.0,18036.84,662979,1887.96,320.75,61.77,2270.48,292
2019,330344,PURCHASED SERVICES,142297.44,26928.24,155510.44,324735,487.32,92.22,532.57,1112.11,292
2019,330344,SUPPLIES & MATERIALS,33682.2,146341.64,51497.12,231520,115.35,501.17,176.36,792.88,292
2019,330344,INSTRUCTIONAL EQUIP.,14083.16,7629.96,475.96,22187,48.23,26.13,1.63,75.99,292
2019,330344,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,292
2019,330344,CENTRAL EXPENSE,139984.8,39460.88,167900.0,347344,479.4,135.14,575.0,1189.54,292
2019,330344,TOTAL,2441798.0,547246.0,465436.0,3454480,8362.33,1874.14,1593.97,11830.44,292
2019,330348,SALARIES,1441453.2,246371.4,62214.9,1750038,4368.04,746.58,188.53,5303.15,330
2019,330348,EMPLOYEE BENEFITS,530913.9,105609.9,16447.2,652969,1608.83,320.03,49.84,1978.7,330
2019,330348,PURCHASED SERVICES,89080.2,23670.9,142652.4,255402,269.94,71.73,432.28,773.95,330
2019,330348,SUPPLIES & MATERIALS,43147.5,154034.1,53314.8,250495,130.75,466.77,161.56,759.08,330
2019,330348,INSTRUCTIONAL EQUIP.,15915.9,4936.8,389.4,21240,48.23,14.96,1.18,64.37,330
2019,330348,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,330
2019,330348,CENTRAL EXPENSE,158202.0,44596.2,189750.0,392548,479.4,135.14,575.0,1189.54,330
2019,330348,TOTAL,2278710.0,579216.0,464766.0,3322692,6905.19,1755.21,1408.39,10068.79,330
2019,330350,SALARIES,3302834.36,284240.6,222471.76,3809545,4067.53,350.05,273.98,4691.56,812
2019,330350,EMPLOYEE BENEFITS,1202580.12,116497.64,66770.76,1385847,1481.01,143.47,82.23,1706.71,812
2019,330350,PURCHASED SERVICES,257810.0,42297.08,300578.04,600685,317.5,52.09,370.17,739.76,812
2019,330350,SUPPLIES & MATERIALS,119453.32,273262.36,142773.96,535488,147.11,336.53,175.83,659.47,812
2019,330350,INSTRUCTIONAL EQUIP.,39162.76,6642.16,730.8,46534,48.23,8.18,0.9,57.31,812
2019,330350,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,812
2019,330350,CENTRAL EXPENSE,389272.8,109733.68,466900.0,965905,479.4,135.14,575.0,1189.54,812
2019,330350,TOTAL,5311111.0,832671.0,1200222.0,7344004,6540.78,1025.46,1478.11,9044.35,812
2019,330354,SALARIES,2317126.76,324044.24,54414.1,2695584,4690.54,655.96,110.15,5456.65,494
2019,330354,EMPLOYEE BENEFITS,815959.56,122818.28,15333.76,954110,1651.74,248.62,31.04,1931.4,494
2019,330354,PURCHASED SERVICES,179657.92,65074.62,161982.6,406713,363.68,131.73,327.9,823.31,494
2019,330354,SUPPLIES & MATERIALS,113768.2,445484.26,69525.56,628777,230.3,901.79,140.74,1272.83,494
2019,330354,INSTRUCTIONAL EQUIP.,23825.62,4352.14,459.42,28636,48.23,8.81,0.93,57.97,494
2019,330354,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,494
2019,330354,CENTRAL EXPENSE,236823.6,66759.16,284050.0,587632,479.4,135.14,575.0,1189.54,494
2019,330354,TOTAL,3687158.0,1028531.0,585763.0,5301452,7463.89,2082.05,1185.76,10731.7,494
2019,330358,SALARIES,2937756.49,247506.56,187407.67,3372669,5370.67,452.48,342.61,6165.76,547
2019,330358,EMPLOYEE BENEFITS,1077748.63,87514.53,62418.17,1227680,1970.29,159.99,114.11,2244.39,547
2019,330358,PURCHASED SERVICES,248064.5,24904.91,301008.63,573976,453.5,45.53,550.29,1049.32,547
2019,330358,SUPPLIES & MATERIALS,86004.81,190995.99,97579.33,374578,157.23,349.17,178.39,684.79,547
2019,330358,INSTRUCTIONAL EQUIP.,26381.81,9835.06,711.1,36927,48.23,17.98,1.3,67.51,547
2019,330358,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,547
2019,330358,CENTRAL EXPENSE,262231.8,73921.58,314525.0,650677,479.4,135.14,575.0,1189.54,547
2019,330358,TOTAL,4638184.0,634675.0,963648.0,6236507,8479.32,1160.29,1761.7,11401.31,547
2019,330360,SALARIES,2541550.05,349379.55,178348.95,3069277,4344.53,597.23,304.87,5246.63,585
2019,330360,EMPLOYEE BENEFITS,689235.3,133362.45,58482.45,881079,1178.18,227.97,99.97,1506.12,585
2019,330360,PURCHASED SERVICES,524511.0,43629.3,186193.8,754333,896.6,74.58,318.28,1289.46,585
2019,330360,SUPPLIES & MATERIALS,96097.95,263086.2,117778.05,476961,164.27,449.72,201.33,815.32,585
2019,330360,INSTRUCTIONAL EQUIP.,28214.55,11594.7,801.45,40609,48.23,19.82,1.37,69.42,585
2019,330360,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,585
2019,330360,CENTRAL EXPENSE,280449.0,79056.9,336375.0,695880,479.4,135.14,575.0,1189.54,585
2019,330360,TOTAL,4160056.0,880106.0,877977.0,5918139,7111.21,1504.46,1500.82,10116.49,585
2019,340308,SALARIES,2032005.75,536022.75,635732.0,3203759,4781.19,1261.23,1495.84,7538.26,425
2019,340308,EMPLOYEE BENEFITS,751837.75,206146.25,206822.0,1164805,1769.03,485.05,486.64,2740.72,425
2019,340308,PURCHASED SERVICES,42372.5,99373.5,313705.25,455450,99.7,233.82,738.13,1071.65,425
2019,340308,SUPPLIES & MATERIALS,63129.5,245067.75,89772.75,397968,148.54,576.63,211.23,936.4,425
2019,340308,INSTRUCTIONAL EQUIP.,14917.5,4896.0,2273.75,22086,35.1,11.52,5.35,51.97,425
2019,340308,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,425
2019,340308,CENTRAL EXPENSE,32227.75,6910.5,65046.25,104183,75.83,16.26,153.05,245.14,425
2019,340308,TOTAL,2936487.0,1098414.0,1313350.0,5348251,6909.39,2584.51,3090.24,12584.14,425
2019,340311,SALARIES,3845621.58,258745.23,1395837.15,5500203,3803.78,255.93,1380.65,5440.36,1011
2019,340311,EMPLOYEE BENEFITS,1418685.75,81678.69,482196.45,1982559,1403.25,80.79,476.95,1960.99,1011
2019,340311,PURCHASED SERVICES,100796.7,57788.76,704576.01,863160,99.7,57.16,696.91,853.77,1011
2019,340311,SUPPLIES & MATERIALS,150173.94,178259.52,163630.35,492062,148.54,176.32,161.85,486.71,1011
2019,340311,INSTRUCTIONAL EQUIP.,35486.1,10342.53,2436.51,48264,35.1,10.23,2.41,47.74,1011
2019,340311,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1011
2019,340311,CENTRAL EXPENSE,76664.13,16438.86,154733.55,247835,75.83,16.26,153.05,245.14,1011
2019,340311,TOTAL,5627425.0,603250.0,2903408.0,9134083,5566.2,596.69,2871.82,9034.71,1011
2019,340314,SALARIES,2278208.61,472527.72,568679.58,3319414,5463.33,1133.16,1363.74,7960.23,417
2019,340314,EMPLOYEE BENEFITS,870525.03,192224.49,189488.97,1252237,2087.59,460.97,454.41,3002.97,417
2019,340314,PURCHASED SERVICES,46633.11,23543.82,240121.11,310297,111.83,56.46,575.83,744.12,417
2019,340314,SUPPLIES & MATERIALS,69901.71,152738.76,88266.39,310905,167.63,366.28,211.67,745.58,417
2019,340314,INSTRUCTIONAL EQUIP.,14636.7,10245.69,1934.88,26815,35.1,24.57,4.64,64.31,417
2019,340314,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,417
2019,340314,CENTRAL EXPENSE,31621.11,6780.42,63821.85,102222,75.83,16.26,153.05,245.14,417
2019,340314,TOTAL,3311524.0,858057.0,1152309.0,5321890,7941.31,2057.7,2763.34,12762.35,417
2019,340320,SALARIES,2261595.0,221282.25,678011.25,3160888,4307.8,421.49,1291.45,6020.74,525
2019,340320,EMPLOYEE BENEFITS,853655.25,85244.25,215633.25,1154532,1626.01,162.37,410.73,2199.11,525
2019,340320,PURCHASED SERVICES,53497.5,28990.5,268973.25,351460,101.9,55.22,512.33,669.45,525
2019,340320,SUPPLIES & MATERIALS,83359.5,162225.0,110129.25,355713,158.78,309.0,209.77,677.55,525
2019,340320,INSTRUCTIONAL EQUIP.,18427.5,5943.0,1354.5,25724,35.1,11.32,2.58,49.0,525
2019,340320,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,525
2019,340320,CENTRAL EXPENSE,39810.75,8536.5,80351.25,128697,75.83,16.26,153.05,245.14,525
2019,340320,TOTAL,3310343.0,512220.0,1354451.0,5177014,6305.42,975.66,2579.91,9860.99,525
2019,340326,SALARIES,3025836.99,216208.74,777428.52,4019472,3986.61,284.86,1024.28,5295.75,759
2019,340326,EMPLOYEE BENEFITS,1119691.98,75900.0,300844.83,1496435,1475.22,100.0,396.37,1971.59,759
2019,340326,PURCHASED SERVICES,76006.26,43255.41,369473.61,488734,100.14,56.99,486.79,643.92,759
2019,340326,SUPPLIES & MATERIALS,112741.86,118009.32,132923.67,363673,148.54,155.48,175.13,479.15,759
2019,340326,INSTRUCTIONAL EQUIP.,26640.9,20811.78,3855.72,51306,35.1,27.42,5.08,67.6,759
2019,340326,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,759
2019,340326,CENTRAL EXPENSE,57554.97,12341.34,116164.95,186059,75.83,16.26,153.05,245.14,759
2019,340326,TOTAL,4418468.0,486524.0,1700687.0,6605679,5821.44,641.01,2240.7,8703.15,759
2019,340330,SALARIES,2992793.4,820848.6,1310288.4,5123929,5542.21,1520.09,2426.46,9488.76,540
2019,340330,EMPLOYEE BENEFITS,1146139.2,331630.2,390830.4,1868599,2122.48,614.13,723.76,3460.37,540
2019,340330,PURCHASED SERVICES,53838.0,199913.4,415908.0,669659,99.7,370.21,770.2,1240.11,540
2019,340330,SUPPLIES & MATERIALS,83241.0,203758.2,99532.8,386531,154.15,377.33,184.32,715.8,540
2019,340330,INSTRUCTIONAL EQUIP.,18954.0,23403.6,3531.6,45888,35.1,43.34,6.54,84.98,540
2019,340330,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,540
2019,340330,CENTRAL EXPENSE,40948.2,8780.4,82647.0,132375,75.83,16.26,153.05,245.14,540
2019,340330,TOTAL,4335913.0,1588332.0,2302736.0,8226981,8029.47,2941.36,4264.33,15235.16,540
2019,340334,SALARIES,3029244.75,199145.25,725685.75,3954074,4487.77,295.03,1075.09,5857.89,675
2019,340334,EMPLOYEE BENEFITS,1185178.5,76990.5,261285.75,1523453,1755.82,114.06,387.09,2256.97,675
2019,340334,PURCHASED SERVICES,74945.25,38272.5,360335.25,473552,111.03,56.7,533.83,701.56,675
2019,340334,SUPPLIES & MATERIALS,100264.5,101439.0,119218.5,320921,148.54,150.28,176.62,475.44,675
2019,340334,INSTRUCTIONAL EQUIP.,23692.5,8471.25,1876.5,34039,35.1,12.55,2.78,50.43,675
2019,340334,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,675
2019,340334,CENTRAL EXPENSE,51185.25,10975.5,103308.75,165468,75.83,16.26,153.05,245.14,675
2019,340334,TOTAL,4464508.0,435292.0,1571707.0,6471507,6614.09,644.88,2328.46,9587.43,675
2019,340336,SALARIES,2673755.05,648574.85,450661.85,3772990,14452.73,3505.81,2436.01,20394.55,185
2019,340336,EMPLOYEE BENEFITS,1124219.1,252367.75,138010.0,1514596,6076.86,1364.15,746.0,8187.01,185
2019,340336,PURCHASED SERVICES,134387.7,13876.85,169543.25,317806,726.42,75.01,916.45,1717.88,185
2019,340336,SUPPLIES & MATERIALS,28978.4,6582.3,41634.25,77194,156.64,35.58,225.05,417.27,185
2019,340336,INSTRUCTIONAL EQUIP.,6493.5,5191.1,360.75,12044,35.1,28.06,1.95,65.11,185
2019,340336,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,185
2019,340336,CENTRAL EXPENSE,14028.55,3008.1,28314.25,45350,75.83,16.26,153.05,245.14,185
2019,340336,TOTAL,3981860.0,929598.0,828522.0,5739980,21523.58,5024.87,4478.51,31026.96,185
2019,340344,SALARIES,852082.84,136653.58,134889.48,1123624,18523.54,2970.73,2932.38,24426.65,46
2019,340344,EMPLOYEE BENEFITS,352284.56,55892.3,33719.84,441895,7658.36,1215.05,733.04,9606.45,46
2019,340344,PURCHASED SERVICES,22150.38,2745.74,132319.92,157214,481.53,59.69,2876.52,3417.74,46
2019,340344,SUPPLIES & MATERIALS,8332.9,16919.72,18089.04,43340,181.15,367.82,393.24,942.21,46
2019,340344,INSTRUCTIONAL EQUIP.,1614.6,1033.16,198.72,2845,35.1,22.46,4.32,61.88,46
2019,340344,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,46
2019,340344,CENTRAL EXPENSE,3488.18,747.96,7040.3,11275,75.83,16.26,153.05,245.14,46
2019,340344,TOTAL,1239950.0,213989.0,326254.0,1780193,26955.51,4652.01,7092.55,38700.07,46
2019,340348,SALARIES,3335775.0,164541.2,688635.1,4188951,4222.5,208.28,871.69,5302.47,790
2019,340348,EMPLOYEE BENEFITS,1263691.9,61225.0,243975.7,1568891,1599.61,77.5,308.83,1985.94,790
2019,340348,PURCHASED SERVICES,78763.0,44666.6,331879.0,455308,99.7,56.54,420.1,576.34,790
2019,340348,SUPPLIES & MATERIALS,119432.2,110165.5,136606.8,366203,151.18,139.45,172.92,463.55,790
2019,340348,INSTRUCTIONAL EQUIP.,30699.4,11320.7,2472.7,44491,38.86,14.33,3.13,56.32,790
2019,340348,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,790
2019,340348,CENTRAL EXPENSE,59905.7,12845.4,120909.5,193659,75.83,16.26,153.05,245.14,790
2019,340348,TOTAL,4888265.0,404762.0,1524476.0,6817503,6187.68,512.36,1929.72,8629.76,790
2019,340350,SALARIES,3913695.24,289917.81,1386393.19,5590005,3308.28,245.07,1171.93,4725.28,1183
2019,340350,EMPLOYEE BENEFITS,1431678.43,99857.03,506548.77,2038083,1210.21,84.41,428.19,1722.81,1183
2019,340350,PURCHASED SERVICES,139641.32,68838.77,402208.17,610687,118.04,58.19,339.99,516.22,1183
2019,340350,SUPPLIES & MATERIALS,175722.82,165312.42,212029.09,553063,148.54,139.74,179.23,467.51,1183
2019,340350,INSTRUCTIONAL EQUIP.,41523.3,10564.19,2614.43,54701,35.1,8.93,2.21,46.24,1183
2019,340350,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1183
2019,340350,CENTRAL EXPENSE,89706.89,19235.58,181058.15,289999,75.83,16.26,153.05,245.14,1183
2019,340350,TOTAL,5791965.0,653723.0,2690850.0,9136538,4896.0,552.6,2274.6,7723.2,1183
2019,340351,SALARIES,1471855.75,246049.28,379204.81,2097108,6600.25,1103.36,1700.47,9404.08,223
2019,340351,EMPLOYEE BENEFITS,499948.16,101070.29,141723.19,742741,2241.92,453.23,635.53,3330.68,223
2019,340351,PURCHASED SERVICES,23559.95,109116.13,216218.57,348893,105.65,489.31,969.59,1564.55,223
2019,340351,SUPPLIES & MATERIALS,35920.84,145525.34,61139.91,242584,161.08,652.58,274.17,1087.83,223
2019,340351,INSTRUCTIONAL EQUIP.,7827.3,7280.95,1315.7,16422,35.1,32.65,5.9,73.65,223
2019,340351,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,223
2019,340351,CENTRAL EXPENSE,16910.09,3625.98,34130.15,54665,75.83,16.26,153.05,245.14,223
2019,340351,TOTAL,2056019.0,612665.0,833729.0,3502413,9219.83,2747.39,3738.71,15705.93,223
2019,340354,SALARIES,2184840.21,119875.56,583768.92,2888483,5475.79,300.44,1463.08,7239.31,399
2019,340354,EMPLOYEE BENEFITS,785343.72,45186.75,190283.1,1020812,1968.28,113.25,476.9,2558.43,399
2019,340354,PURCHASED SERVICES,39780.3,26673.15,276231.69,342684,99.7,66.85,692.31,858.86,399
2019,340354,SUPPLIES & MATERIALS,59267.46,44727.9,70172.13,174166,148.54,112.1,175.87,436.51,399
2019,340354,INSTRUCTIONAL EQUIP.,14004.9,4365.06,1009.47,19378,35.1,10.94,2.53,48.57,399
2019,340354,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,399
2019,340354,CENTRAL EXPENSE,30256.17,6487.74,61066.95,97809,75.83,16.26,153.05,245.14,399
2019,340354,TOTAL,3113490.0,247313.0,1182529.0,4543332,7803.24,619.84,2963.74,11386.82,399
2019,340362,SALARIES,723599.37,16113.45,231248.7,970960,2710.11,60.35,866.1,3636.56,267
2019,340362,EMPLOYEE BENEFITS,259337.1,7302.45,80959.74,347598,971.3,27.35,303.22,1301.87,267
2019,340362,PURCHASED SERVICES,70074.15,13494.18,65644.62,149212,262.45,50.54,245.86,558.85,267
2019,340362,SUPPLIES & MATERIALS,97727.34,9499.86,29273.88,136499,366.02,35.58,109.64,511.24,267
2019,340362,INSTRUCTIONAL EQUIP.,9371.7,1933.08,520.65,11824,35.1,7.24,1.95,44.29,267
2019,340362,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,267
2019,340362,CENTRAL EXPENSE,20246.61,4341.42,40864.35,65451,75.83,16.26,153.05,245.14,267
2019,340362,TOTAL,1180354.0,52682.0,448508.0,1681544,4420.81,197.32,1679.82,6297.95,267
2019,340364,SALARIES,6611389.55,425320.38,2367390.93,9404099,3864.05,248.58,1383.63,5496.26,1711
2019,340364,EMPLOYEE BENEFITS,2462300.1,140763.97,835737.95,3438800,1439.1,82.27,488.45,2009.82,1711
2019,340364,PURCHASED SERVICES,177396.48,92376.89,957458.49,1227230,103.68,53.99,559.59,717.26,1711
2019,340364,SUPPLIES & MATERIALS,262655.61,192145.3,269876.03,724676,153.51,112.3,157.73,423.54,1711
2019,340364,INSTRUCTIONAL EQUIP.,60056.1,39695.2,7579.73,107330,35.1,23.2,4.43,62.73,1711
2019,340364,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1711
2019,340364,CENTRAL EXPENSE,129745.13,27820.86,261868.55,419433,75.83,16.26,153.05,245.14,1711
2019,340364,TOTAL,9703541.0,918119.0,4699908.0,15321568,5671.27,536.6,2746.88,8954.75,1711
2019,340366,SALARIES,3200550.7,558858.55,837732.9,4597140,4239.14,740.21,1109.58,6088.93,755
2019,340366,EMPLOYEE BENEFITS,1211782.55,217032.3,291943.4,1720757,1605.01,287.46,386.68,2279.15,755
2019,340366,PURCHASED SERVICES,100286.65,42061.05,370765.4,513112,132.83,55.71,491.08,679.62,755
2019,340366,SUPPLIES & MATERIALS,112147.7,201758.65,150607.4,464512,148.54,267.23,199.48,615.25,755
2019,340366,INSTRUCTIONAL EQUIP.,26500.5,8320.1,1917.7,36737,35.1,11.02,2.54,48.66,755
2019,340366,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,755
2019,340366,CENTRAL EXPENSE,57251.65,12276.3,115552.75,185079,75.83,16.26,153.05,245.14,755
2019,340366,TOTAL,4708516.0,1040305.0,1768516.0,7517337,6236.45,1377.89,2342.41,9956.75,755
2019,340368,SALARIES,2445261.45,528011.15,615375.91,3588647,4804.05,1037.35,1208.99,7050.39,509
2019,340368,EMPLOYEE BENEFITS,897550.24,190009.7,213367.71,1300926,1763.36,373.3,419.19,2555.85,509
2019,340368,PURCHASED SERVICES,51587.15,56901.11,294349.61,402837,101.35,111.79,578.29,791.43,509
2019,340368,SUPPLIES & MATERIALS,75606.86,218915.81,107500.8,402021,148.54,430.09,211.2,789.83,509
2019,340368,INSTRUCTIONAL EQUIP.,17865.9,24208.04,1521.91,43594,35.1,47.56,2.99,85.65,509
2019,340368,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,509
2019,340368,CENTRAL EXPENSE,38597.47,8276.34,77902.45,124775,75.83,16.26,153.05,245.14,509
2019,340368,TOTAL,3526466.0,1026320.0,1310014.0,5862800,6928.23,2016.35,2573.71,11518.29,509
2019,340372,SALARIES,3293334.18,547362.0,921666.24,4762362,3892.83,647.0,1089.44,5629.27,846
2019,340372,EMPLOYEE BENEFITS,1201362.3,207337.68,313688.34,1722387,1420.05,245.08,370.79,2035.92,846
2019,340372,PURCHASED SERVICES,96215.58,47655.18,440630.64,584500,113.73,56.33,520.84,690.9,846
2019,340372,SUPPLIES & MATERIALS,125664.84,283519.98,167203.44,576386,148.54,335.13,197.64,681.31,846
2019,340372,INSTRUCTIONAL EQUIP.,29694.6,31801.14,4255.38,65750,35.1,37.59,5.03,77.72,846
2019,340372,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,846
2019,340372,CENTRAL EXPENSE,64152.18,13755.96,129480.3,207387,75.83,16.26,153.05,245.14,846
2019,340372,TOTAL,4810421.0,1131429.0,1976922.0,7918772,5686.08,1337.39,2336.79,9360.26,846
2019,340376,SALARIES,2200578.87,625138.5,706080.69,3531796,3613.43,1026.5,1159.41,5799.34,609
2019,340376,EMPLOYEE BENEFITS,855437.94,265944.21,241377.15,1362758,1404.66,436.69,396.35,2237.7,609
2019,340376,PURCHASED SERVICES,60717.3,101696.91,392086.38,554499,99.7,166.99,643.82,910.51,609
2019,340376,SUPPLIES & MATERIALS,95740.89,256620.42,130234.65,482594,157.21,421.38,213.85,792.44,609
2019,340376,INSTRUCTIONAL EQUIP.,21375.9,12411.42,2429.91,36215,35.1,20.38,3.99,59.47,609
2019,340376,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,609
2019,340376,CENTRAL EXPENSE,46180.47,9902.34,93207.45,149289,75.83,16.26,153.05,245.14,609
2019,340376,TOTAL,3280027.0,1271711.0,1565413.0,6117151,5385.93,2088.2,2570.47,10044.6,609
