agency_code,category_code,agency_level,lea_code,designation_type,name,county,street_addr,stree_addr2,city,state,zip,phone,grade_span,school_type,calendar_type,url,super_name,title_I,esea,stem
290334,M,SCH,290LEA,P,Ledford Middle,Davidson,3954 N NC Hwy 109,,Thomasville,NC,27360.0,336-476-4816,06:08,Regular School,Traditional Calendar,http://www.davidson.k12.nc.us/lms/led1.htm,,,,
290336,H,SCH,290LEA,P,Ledford Senior High,Davidson,140 Jesse Green Road,,Thomasville,NC,27360.0,336-769-9671,09:12,Regular School,Traditional Calendar,http://www.davidson.k12.nc.us/ledford/ledford.htm,,,,
290344,E,SCH,290LEA,P,"Midway Elementary, Lexington",Davidson,318 Midway School Road,,Lexington,NC,27295.0,336-764-0064,PK:05,Regular School,Traditional Calendar,http://www.davidson.k12.nc.us/midway/midway.htm,,,,
290348,H,SCH,290LEA,P,North Davidson High,Davidson,7227 Old US Hwy 52,,Lexington,NC,27295.0,336-731-8431,09:12,Regular School,Traditional Calendar,http://www.davidson.k12.nc.us/ndhs/index.htm,,,,
290349,H,SCH,290LEA,P,Oak Grove High,Davidson,3507 Midway School Rd,,Winston-Salem,NC,27107.0,336-474-8280,09:11,Regular School,Traditional Calendar,http://oghs.davidson.k12.nc.us/,,,,
290350,M,SCH,290LEA,P,North Davidson Middle,Davidson,333 Critcher Drive,,Lexington,NC,27295.0,336-731-2331,06:08,Regular School,Traditional Calendar,http://www.davidson.k12.nc.us/ndm/ndm.htm,,,,
290351,M,SCH,290LEA,P,Oak Grove Middle,Davidson,1771 Hoy Long Road,,Winston-Salem,NC,27107.0,336-474-8250,06:08,Regular School,Traditional Calendar,,,,,
290352,E,SCH,290LEA,P,"Pilot Elementary, Thomasville",Davidson,145 Pilot School Road,,Thomasville,NC,27360.0,336-472-7965,PK:05,Regular School,Traditional Calendar,http://www.davidson.k12.nc.us/pilot/index.html,,Y,,
290356,E,SCH,290LEA,P,Reeds Elementary,Davidson,791 South NC Hwy 150,,Lexington,NC,27295.0,336-242-5620,PK:05,Regular School,Traditional Calendar,http://www.davidson.k12.nc.us/reeds/reeds.htm,,Y,,
290364,E,SCH,290LEA,P,Silver Valley Elementary,Davidson,11161 East Old Hwy 64,,Lexington,NC,27292.0,336-472-1576,PK:05,Regular School,Traditional Calendar,http://www.davidson.k12.nc.us/svalley/svalley/homex.html,,Y,,
290365,H,SCH,290LEA,P,South Davidson High,Davidson,14956 South NC Hwy 109,,Denton,NC,27239.0,336-242-5700,09:12,Regular School,Traditional Calendar,http://www.davidson.k12.nc.us/south/south2.htm,,,,
290366,E,SCH,290LEA,P,"Southwood Elementary, Lexington",Davidson,5850 NC Hwy 8,,Lexington,NC,27292.0,336-357-2777,PK:05,Regular School,Traditional Calendar,http://www.davidson.k12.nc.us/swood/southwood.htm,,Y,,
290367,M,SCH,290LEA,P,South Davidson Middle,Davidson,14954 NC Hwy 109 South,,Denton,NC,27239.0,336-242-5705,06:08,Regular School,Traditional Calendar,http://www.davidson.k12.nc.us/sdm/sdmindex.htm,,Y,,
290375,E,SCH,290LEA,P,Tyro Elementary,Davidson,450 Cow Palace Rd,,Lexington,NC,27295.0,336-242-5760,PK:05,Regular School,Traditional Calendar,,,Y,,
290376,M,SCH,290LEA,P,Tyro Middle,Davidson,2946 Michael Road,,Lexington,NC,27295.0,336-853-7795,06:08,Regular School,Traditional Calendar,http://www.davidson.k12.nc.us/tyro/tyro.htm,,Y,,
290380,E,SCH,290LEA,P,Wallburg Elementary,Davidson,205 Motsinger Road,,Winston-Salem,NC,27107.0,336-769-2921,PK:05,Regular School,Traditional Calendar,http://www.davidson.k12.nc.us/wallburg/wallburg.htm,,,,
290384,E,SCH,290LEA,P,Welcome Elementary,Davidson,5701 Old Hwy 52,,Lexington,NC,27295.0,336-731-3361,PK:05,Regular School,Traditional Calendar,http://www.davidson.k12.nc.us/welcome/welcome.htm,,Y,,
290388,H,SCH,290LEA,P,West Davidson High,Davidson,200 Dragon Drive,,Lexington,NC,27295.0,336-853-8082,09:12,Regular School,Traditional Calendar,http://www.davidson.k12.nc.us/west/Home.htm,,,,
290389,H,SCH,290LEA,P,Yadkin Valley Regional Career Academy,Davidson,2065 E. Holly Grove Road,,Lexington,NC,27292.0,336-242-5820,09:13,Regular School,Traditional Calendar,http://www.valleycareeracademy.com,,,,Y
290LEA,,LEA,,P,Davidson County Schools,Davidson,250 County School Road,,Lexington,NC,27292.0,336-249-8181,,,,http://www.davidson.k12.nc.us/,Emily W Lipe,,,
291308,E,SCH,291LEA,P,Charles England Elementary School,Davidson,111 Cornelia Dr,,Lexington,NC,27292.0,336-242-1552,01:05,Regular School,Traditional Calendar,http://www.lexcs.org/,,Y,,
291332,M,SCH,291LEA,P,Lexington Middle School,Davidson,100 W Hemstead Street,,Lexington,NC,27292.0,336-242-1567,06:08,Regular School,Traditional Calendar,http://www.lexcs.org/,,Y,,
291336,H,SCH,291LEA,P,Lexington Senior High,Davidson,26 Penry Street,,Lexington,NC,27292.0,336-242-1574,09:12,Regular School,Traditional Calendar,http://www.lexcs.org/,,,,
291340,E,SCH,291LEA,P,Pickett Elementary School,Davidson,200 Biesecker Road,,Lexington,NC,27292.0,336-242-1546,01:05,Regular School,Traditional Calendar,http://www.lexcs.org/,,Y,,
291348,E,SCH,291LEA,P,South Lexington School,Davidson,1000 Cotton Grove Road,,Lexington,NC,27292.0,336-242-1544,PK:KG,Regular School,Traditional Calendar,http://www.lexcs.org/,,Y,,
291350,A,SCH,291LEA,P,South Lexington Development Center,Davidson,1006 Cotton Grove Road,,Lexington,NC,27292.0,336-242-1540,KG:12,Special Education,Traditional Calendar,http://www.lexcs.org,,,,
291352,E,SCH,291LEA,P,Southwest Elementary School,Davidson,434 Central Avenue,,Lexington,NC,27292.0,336-242-1548,01:05,Regular School,Traditional Calendar,http://www.lexcs.org/,,Y,,
291LEA,,LEA,,P,Lexington City Schools,Davidson,1010 Fair Street,,Lexington,NC,27292.0,336-242-1527,,,,http://www.lexcs.org/,Anitra Wells,,,
292316,E,SCH,292LEA,P,Liberty Drive Elementary,Davidson,401 Liberty Drive,,Thomasville,NC,27360.0,336-474-4186,04:05,Regular School,Traditional Calendar,http://ldes.tcs.k12.nc.us/,,Y,,
292318,E,SCH,292LEA,P,Thomasville Primary,Davidson,915 E Sunrise Avenue,,Thomasville,NC,27360.0,336-474-4160,PK:03,Regular School,Traditional Calendar,http://tcsps.sharpschool.net/,,Y,,
292320,M,SCH,292LEA,P,Thomasville Middle,Davidson,400 Unity Street,,Thomasville,NC,27360.0,336-474-4120,06:08,Regular School,Traditional Calendar,http://tms.tcs.k12.nc.us/,,Y,,
292324,H,SCH,292LEA,P,Thomasville High,Davidson,410 Unity Street,,Thomasville,NC,27360.0,336-474-4250,09:12,Regular School,Traditional Calendar,http://ths.tcs.k12.nc.us/,,,,
292LEA,,LEA,,P,Thomasville City Schools,Davidson,400 Turner Street,,Thomasville,NC,27360.0,336-474-4200,,,,http://www.tcs.k12.nc.us/,Catherine Gentry,,,
300306,T,SCH,300LEA,P,Central Davie Academy,Davie,160 Martin Luther King Jr. Road,,Mocksville,NC,27028.0,336-751-5712,06:12,Alternative Education,Traditional Calendar,http://www.davie.k12.nc.us/schools/central-davie-academy/,,Y,,
300308,E,SCH,300LEA,P,Cooleemee Elementary,Davie,136 Marginal St,,Cooleemee,NC,27014.0,336-284-2581,PK:05,Regular School,Traditional Calendar,http://www.davie.k12.nc.us/schools/cooleemee/,,Y,,
300310,E,SCH,300LEA,P,Cornatzer Elementary,Davie,552 Cornatzer Road,,Mocksville,NC,27028.0,336-940-5097,PK:05,Regular School,Traditional Calendar,http://www.davie.k12.nc.us/schools/cornatzer/,,Y,,
300312,H,SCH,300LEA,P,Davie County High,Davie,180 War Eagle Drive,,Mocksville,NC,27028.0,336-751-5905,09:12,Regular School,Traditional Calendar,http://www.davie.k12.nc.us/schools/davie-high/,,,,Y
300314,H,SCH,300LEA,P,Davie County Early College High,Davie,1211 Salisbury Road,,Mocksville,NC,27028.0,336-753-0888,09:13,Regular School,Traditional Calendar,http://www.davie.k12.nc.us/schools/early-college/,,,,
300320,E,SCH,300LEA,P,Mocksville Elementary,Davie,295 Cemetery St,,Mocksville,NC,27028.0,336-751-2740,PK:05,Regular School,Traditional Calendar,http://www.davie.k12.nc.us/schools/mocksville/,,Y,,
300325,M,SCH,300LEA,P,North Davie Middle,Davie,497 Farmington Road,,Mocksville,NC,27028.0,336-998-5555,06:08,Regular School,Traditional Calendar,http://www.davie.k12.nc.us/schools/north-davie/,,,,
300326,E,SCH,300LEA,P,Pinebrook Elementary,Davie,477 Pinebrook School Rd,,Mocksville,NC,27028.0,336-998-3868,PK:05,Regular School,Traditional Calendar,http://www.davie.k12.nc.us/schools/pinebrook/,,Y,,
300328,E,SCH,300LEA,P,Shady Grove Elementary,Davie,3179 Cornatzer Rd,,Advance,NC,27006.0,336-998-4719,PK:05,Regular School,Traditional Calendar,http://www.davie.k12.nc.us/schools/shady-grove/,,,,
300330,M,SCH,300LEA,P,South Davie Middle,Davie,197 South Davie Drive,,Mocksville,NC,27028.0,336-751-5941,06:08,Regular School,Traditional Calendar,http://www.davie.k12.nc.us/schools/south-davie/,,,,
300336,E,SCH,300LEA,P,William R Davie Elementary,Davie,3437 US Hwy 601 N,,Mocksville,NC,27028.0,336-492-5421,PK:05,Regular School,Traditional Calendar,http://www.davie.k12.nc.us/schools/william-r-davie/,,Y,,
300337,M,SCH,300LEA,P,William Ellis Middle,Davie,144 William Ellis Drive,,Advance,NC,27006.0,336-998-2007,06:08,Regular School,Traditional Calendar,http://www.davie.k12.nc.us/schools/william-ellis/,,,,
300LEA,,LEA,,P,Davie County Schools,Davie,220 Cherry St,,Mocksville,NC,27028.0,336-751-5921,,,,http://www.davie.k12.nc.us/,Darrin L. Hartness,,,
310304,I,SCH,310LEA,P,B F Grady Elementary,Duplin,2627 N NC 11 & 903,,Albertson,NC,28508.0,252-568-3487,PK:08,Regular School,Traditional Calendar,https://www.duplinschools.net/bfg,,Y,,
310308,I,SCH,310LEA,P,Beulaville Elementary,Duplin,138 Lyman Road,,Beulaville,NC,28518.0,910-298-3171,PK:08,Regular School,Traditional Calendar,https://www.duplinschools.net/bes,,Y,,
310330,I,SCH,310LEA,P,Chinquapin Elementary,Duplin,3894 NC 50 South,,Chinquapin,NC,28521.0,910-285-3476,PK:08,Regular School,Traditional Calendar,https://www.duplinschools.net/ces,,Y,,
310336,I,SCH,310LEA,P,Warsaw Elementary,Duplin,158 Lanefield Road,,Warsaw,NC,28398.0,910-293-3121,PK:08,Regular School,Traditional Calendar,https://www.duplinschools.net/wes,,Y,,
310338,H,SCH,310LEA,P,Duplin Early College High,Duplin,212 James Sprunt Dr,,Kenansville,NC,28349.0,910-296-1136,09:13,Regular School,Traditional Calendar,https://www.duplinschools.net/dechs,,,,
310344,H,SCH,310LEA,P,East Duplin High,Duplin,394 North NC Highway 111,,Beulaville,NC,28518.0,910-298-4535,09:12,Regular School,Traditional Calendar,https://www.duplinschools.net/edhs,,,,
310352,H,SCH,310LEA,P,James Kenan High,Duplin,1241 NC 24 & 50,,Warsaw,NC,28398.0,910-293-4218,09:12,Regular School,Traditional Calendar,https://www.duplinschools.net/jkhs,,,,Y
310356,I,SCH,310LEA,P,Kenansville Elementary,Duplin,328 Limestone Rd,,Kenansville,NC,28349.0,910-296-1647,KG:08,Regular School,Traditional Calendar,https://www.duplinschools.net/kes,,Y,,
310360,E,SCH,310LEA,P,North Duplin Elementary,Duplin,157 North Duplin School Road,,Mt. Olive,NC,28365.0,919-658-2931,PK:06,Regular School,Traditional Calendar,https://www.duplinschools.net/ndes,,Y,,
310364,T,SCH,310LEA,P,North Duplin Jr Sr High,Duplin,1388 West NC 403 Highway,,Mt. Olive,NC,28365.0,919-658-3051,07:12,Regular School,Traditional Calendar,https://www.duplinschools.net/ndjs,,Y,,
310384,I,SCH,310LEA,P,Rose Hill-Magnolia Elementary,Duplin,1329 Brooks Quinn Road,,Rose Hill,NC,28458.0,910-289-3667,PK:08,Regular School,Traditional Calendar,https://www.duplinschools.net/rhm,,Y,,
310388,I,SCH,310LEA,P,Wallace Elementary,Duplin,4266 NC 11 S,,Wallace,NC,28466.0,910-285-7183,PK:08,Regular School,Traditional Calendar,https://www.duplinschools.net/wale,,Y,,
310392,H,SCH,310LEA,P,Wallace-Rose Hill High,Duplin,602 High School Road,,Teachey,NC,28464.0,910-285-7501,09:12,Regular School,Traditional Calendar,https://www.duplinschools.net/wrh,,,,
310LEA,,LEA,,P,Duplin County Schools,Duplin,315 N Main Street,,Kenansville,NC,28349.0,910-296-1521,,,,http://www.duplinschools.net,Austin Obasohan,,,
320304,E,SCH,320LEA,P,Bethesda Elementary,Durham,2009 S Miami Boulevard,,Durham,NC,27703.0,919-560-3904,PK:05,Regular School,Traditional Calendar,http://www.bethesda.dpsnc.net/,,Y,,
320306,M,SCH,320LEA,P,"Brogden Middle, Durham",Durham,1001 Leon Street,,Durham,NC,27704.0,919-560-3906,06:08,Regular School,Traditional Calendar,http://www.brogden.dpsnc.net/,,Y,,
320308,E,SCH,320LEA,P,Burton Elementary,Durham,1500 Mathison Avenue,,Durham,NC,27701.0,919-560-3908,PK:05,Magnet School,Year-Round Calendar,http://www.burton.dpsnc.net/,,Y,,
320309,H,SCH,320LEA,P,J D Clement Early College HS,Durham,"1801 Fayetteville Street, NCCU-Robinson Science Building",,Durham,NC,27707.0,919-560-2696,09:12,Regular School,Traditional Calendar,http://echs.dpsnc.net/,,,,
320310,E,SCH,320LEA,P,Eastway Elementary,Durham,610 North Alston Avenue,,Durham,NC,27701.0,919-560-3910,PK:05,Regular School,Traditional Calendar,http://www.eastway.dpsnc.net/,,Y,,
320312,H,SCH,320LEA,P,C E Jordan High,Durham,6806 Garrett Road,,Durham,NC,27707.0,919-560-3912,09:12,Regular School,Traditional Calendar,http://www.jordan.dpsnc.net/,,,,
320313,E,SCH,320LEA,P,Easley Elementary,Durham,302 Lebanon Circle,,Durham,NC,27712.0,919-560-3913,KG:05,Magnet School,Year-Round Calendar,http://www.easley.dpsnc.net/,,,,
320314,T,SCH,320LEA,P,The School for Creative Studies,Durham,5001 Red Mill Rd,,Durham,NC,27704.0,919-560-3535,06:12,Magnet School,Year-Round Calendar,http://www.scs.dpsnc.net,,,,
320315,E,SCH,320LEA,P,Eno Valley Elementary,Durham,117 Milton Road,,Durham,NC,27712.0,919-560-3915,PK:05,Regular School,Traditional Calendar,http://www.enovalley.dpsnc.net/,,Y,,
320316,M,SCH,320LEA,P,George L Carrington Middle,Durham,227 Milton Road,,Durham,NC,27712.0,919-560-3916,06:08,Regular School,Traditional Calendar,http://www.carrington.dpsnc.net,,,,
320317,H,SCH,320LEA,P,City of Medicine Academy,Durham,301 Crutchfield Road,,Durham,NC,27704.0,919-560-2001,09:12,Regular School,Traditional Calendar,http://cma.dpsnc.net/,,,,
320318,E,SCH,320LEA,P,Club Boulevard Elementary,Durham,400 W Club Boulevard,,Durham,NC,27704.0,919-560-3918,KG:05,Magnet School,Traditional Calendar,http://www.ClubBlvd.dpsnc.net/,,Y,,
320319,E,SCH,320LEA,P,"Creekside Elementary, Durham",Durham,5321 Ephesus Church Road,,Durham,NC,27707.0,919-560-3919,KG:05,Regular School,Traditional Calendar,http://www.creekside.dpsnc.net/,,Y,,
320320,E,SCH,320LEA,P,Glenn Elementary,Durham,2415 E Geer Street,,Durham,NC,27704.0,919-560-3920,KG:05,Regular School,Traditional Calendar,http://www.glenn.dpsnc.net/,,Y,,
320322,H,SCH,320LEA,P,Durham's Performance Learning Center,Durham,401 North Driver Street,,Durham,NC,27703.0,919-560-9190,09:12,Alternative Education,Traditional Calendar,http://www.dplc.dpsnc.net,,,,
320323,T,SCH,320LEA,P,Durham School of the Arts,Durham,401 North Duke Street,,Durham,NC,27701.0,919-560-3926,06:12,Magnet School,Traditional Calendar,http://www.dsa.dpsnc.net,,,,
320324,E,SCH,320LEA,P,"Hillandale Elementary, Durham",Durham,2730 Hillandale Road,,Durham,NC,27705.0,919-560-3924,PK:05,Regular School,Traditional Calendar,http://www.hillandale.dpsnc.net/,,Y,,
320325,H,SCH,320LEA,P,Hillside High,Durham,3727 Fayetteville St,,Durham,NC,27707.0,919-560-3925,09:12,Regular School,Traditional Calendar,http://www.hillside.dpsnc.net/,,,,
320327,E,SCH,320LEA,P,Hope Valley Elementary,Durham,3005 Dixon Road,,Durham,NC,27707.0,919-560-3980,KG:05,Regular School,Traditional Calendar,http://www.hopevalley.dpsnc.net/,,Y,,
320328,E,SCH,320LEA,P,Holt Elementary,Durham,4019 Holt School Road,,Durham,NC,27704.0,919-560-3928,PK:05,Magnet School,Year-Round Calendar,http://www.holt.dpsnc.net/,,Y,,
320329,A,SCH,320LEA,P,Holton Career and Resource Center,Durham,401 North Driver St,,Durham,NC,27703.0,95---22-1-,UN:GR,Vocational Education,Traditional Calendar,http://holtoncareer.dpsnc.net/,,,,
320332,E,SCH,320LEA,P,Forest View Elementary,Durham,3007 Mount Sinai Road,,Durham,NC,27705.0,919-560-3932,KG:05,Regular School,Traditional Calendar,http://www.forestview.dpsnc.net,,Y,,
320336,A,SCH,320LEA,P,DPS Hospital School,Durham,DUMC Room 3605,,Durham,NC,27710.0,919-684-5684,PK:12,Hospital School,,http://dukehealth1.org/childrens_services/school.asp,,,,
320338,M,SCH,320LEA,P,James E Shepard Middle,Durham,2401 Dakota Street,,Durham,NC,27707.0,919-560-3938,06:08,Magnet School,Traditional Calendar,http://www.shepard.dpsnc.net/,,Y,,
320339,E,SCH,320LEA,P,Lakewood Elementary,Durham,2520 Vesson Avenue,,Durham,NC,27707.0,919-560-3939,PK:05,Regular School,Traditional Calendar,http://www.lakewood.dpsnc.net/,,Y,,
320340,I,SCH,320LEA,P,Little River Elementary,Durham,2315 Snow Hill Road,,Durham,NC,27712.0,919-560-3940,PK:08,Regular School,Traditional Calendar,http://www.littleriver.dpsnc.net/,,Y,,
320341,T,SCH,320LEA,P,Lakeview School,Durham,3507 Dearborn Drive,,Durham,NC,27704.0,919-560-2520,06:12,Alternative Education,Traditional Calendar,,,,,
320342,M,SCH,320LEA,P,Lakewood Montessori Middle,Durham,2119 Chapel Hill Rd,,Durham,NC,27707.0,919-560-2894,06:08,Magnet School,Traditional Calendar,http://www.montessorimiddle.dpsnc.net/,,,,
320343,M,SCH,320LEA,P,Lucas Middle,Durham,923 Snow Hill Road,,Durham,NC,27704.0,919-560-3843,06:08,Regular School,Traditional Calendar,,,,,
320344,E,SCH,320LEA,P,Fayetteville Street Elementary,Durham,2905 Fayetteville Street,,Durham,NC,27707.0,919-560-3944,PK:05,Regular School,Traditional Calendar,http://www.dpsnc.net/index.php?option=com_schoolinfo&task=userProfile&user=15&Itemid=504,,Y,,
320346,M,SCH,320LEA,P,Lowe's Grove Middle,Durham,4418 S Alston Avenue,,Durham,NC,27713.0,919-560-3946,06:08,Magnet School,Traditional Calendar,http://www.lowesgrove.dpsnc.net/,,Y,,
320347,E,SCH,320LEA,P,George Watts Elementary,Durham,700 Watts Street,,Durham,NC,27701.0,919-560-3947,PK:05,Magnet School,Traditional Calendar,http://www.watts.dpsnc.net,,Y,,
320348,E,SCH,320LEA,P,Mangum Elementary,Durham,9008 Quail Roost Road,,Bahama,NC,27503.0,919-560-3948,KG:05,Regular School,Traditional Calendar,http://www.mangum.dpsnc.net/,,,,
320352,E,SCH,320LEA,P,Merrick-Moore Elementary,Durham,2325 Cheek Road,,Durham,NC,27704.0,919-560-3952,PK:05,Regular School,Traditional Calendar,http://www.merrickmoore.dpsnc.net/,,Y,,
320353,H,SCH,320LEA,P,Middle College HS @ DTCC,Durham,1637 Lawson Street,,Durham,NC,27703.0,919-536-7203,11:12,Regular School,Traditional Calendar,http://mchs.dpsnc.net/,,,,
320354,E,SCH,320LEA,P,Morehead Montessori,Durham,909 Cobb Street,,Durham,NC,27707.0,919-560-3954,PK:05,Magnet School,Traditional Calendar,http://www.morehead.dpsnc.net/,,,,
320355,M,SCH,320LEA,P,Neal Middle,Durham,201 Baptist Road,,Durham,NC,27704.0,919-560-3955,06:08,Magnet School,Traditional Calendar,http://www.neal.dpsnc.net/,,Y,,
320356,H,SCH,320LEA,P,Northern High,Durham,117 Tom Wilkinson Road,,Durham,NC,27712.0,919-560-3956,09:12,Regular School,Traditional Calendar,http://www.northern.dpsnc.net/,,,,
320360,E,SCH,320LEA,P,"Oak Grove Elementary, Durham",Durham,3810 Wake Forest Road,,Durham,NC,27703.0,919-560-3960,PK:05,Regular School,Traditional Calendar,http://www.oakgrove.dpsnc.net/,,Y,,
320362,E,SCH,320LEA,P,"Parkwood Elementary, Durham",Durham,5207 Revere Road,,Durham,NC,27713.0,919-560-3962,PK:05,Regular School,Traditional Calendar,http://www.parkwood.dpsnc.net/,,Y,,
320363,E,SCH,320LEA,P,E K Powe Elementary,Durham,913 9th Street,,Durham,NC,27705.0,919-560-3963,PK:05,Regular School,Traditional Calendar,http://www.powe.dpsnc.net/,,Y,,
320364,E,SCH,320LEA,P,Pearsontown Elementary,Durham,4915 Barbee Road,,Durham,NC,27713.0,919-560-3964,PK:05,Magnet School,Year-Round Calendar,http://www.pearsontown.dpsnc.net/,,,,
320365,H,SCH,320LEA,P,"Riverside High, Durham",Durham,3218 Rose of Sharon Road,,Durham,NC,27712.0,919-560-3965,09:12,Regular School,Traditional Calendar,http://www.riverside.dpsnc.net/,,,,
320366,M,SCH,320LEA,P,Sherwood Githens Middle,Durham,4800 Chapel Hill Road,,Durham,NC,27707.0,919-560-3966,06:08,Regular School,Traditional Calendar,http://www.githens.dpsnc.net/,,,,
320367,E,SCH,320LEA,P,R N Harris Elementary,Durham,1520 Cooper Street,,Durham,NC,27703.0,919-560-3967,PK:05,Magnet School,Traditional Calendar,http://www.harris.dpsnc.net/,,Y,,
320368,H,SCH,320LEA,P,Southern School of Energy and Sustainabi,Durham,800 Clayton Road,,Durham,NC,27703.0,919-560-3968,09:12,Regular School,Traditional Calendar,http://www.Southern.dpsnc.net/,,,,
320369,E,SCH,320LEA,P,"Sandy Ridge Elementary, Durham",Durham,1417 Old Oxford Highway,,Durham,NC,27704.0,919-560-2695,PK:05,Magnet School,Traditional Calendar,http://www.sandyridge.dpsnc.net,,Y,,
320370,M,SCH,320LEA,P,Rogers-Herr Middle,Durham,911 Cornwallis Road,,Durham,NC,27707.0,919-560-3970,06:08,Regular School,Year-Round Calendar,http://www.rogersherr.dpsnc.net/,,,,
320372,E,SCH,320LEA,P,"Southwest Elementary, Durham",Durham,2320 Cook Road,,Durham,NC,27713.0,919-560-3972,PK:05,Regular School,Traditional Calendar,http://www.southwest.dpsnc.net/,,Y,,
320374,E,SCH,320LEA,P,C C Spaulding Elementary,Durham,1531 S Roxboro Road,,Durham,NC,27707.0,919-560-3974,PK:05,Regular School,Traditional Calendar,http://www.spaulding.dpsnc.net/,,Y,,
320376,E,SCH,320LEA,P,Spring Valley Elementary,Durham,2051 Northern Durham Prky,,Durham,NC,27703.0,919-560-2890,PK:05,Regular School,Traditional Calendar,http://springvalley.dpsnc.net/,,Y,,
320388,E,SCH,320LEA,P,W G Pearson Elementary,Durham,3501 Fayettville Street,,Durham,NC,27707.0,919-560-3988,PK:05,Magnet School,Traditional Calendar,http://www.pearson.dpsnc.net/,,Y,,
320400,E,SCH,320LEA,P,Y E Smith Elementary,Durham,2410 E Main Street,,Durham,NC,27703.0,919-560-3900,PK:05,Regular School,Traditional Calendar,http://www.smith.dpsnc.net/,,Y,,
